text_id,align_idx,diff_CAREC,diff_CAREC_M,diff_CARES,diff_CML2RI,diff_flesch_reading_ease,diff_flesch_kincaid_grade_score,diff_gunning_fog_index,diff_coleman_liau_index,diff_smog_index,diff_dale_chall_score,diff_ARI,diff_linsear_formula,diff_difficult_words_count,diff_syllable_count,diff_lexicon_count,diff_sentence_count,diff_char_count,diff_letter_count,diff_polysyllabcount,diff_monosyllabcount,diff_fernansex_huerta,diff_szigriszt_pazos,diff_gutierrez_polini,diff_crawford,diff_cpidr_density,diff_depid_density,diff_max_embedding_depth,diff_avg_embedding_depth,diff_mean_entropy,diff_mean_entropy_sents,diff_word_length,diff_wordFreq_frequency,diff_gpt2_surprisal,diff_Wordfreq_Frequency,diff_Length,diff_TF,diff_CML2RI_(-),diff_flesch_reading_ease_(-),diff_lexicon_count_(-),diff_monosyllabcount_(-),diff_fernansex_huerta_(-),diff_szigriszt_pazos_(-),diff_gutierrez_polini_(-),diff_wordFreq_frequency_(-),CAREC_Adv,CAREC_M_Adv,CARES_Adv,CML2RI_Adv,flesch_reading_ease_Adv,flesch_kincaid_grade_score_Adv,gunning_fog_index_Adv,coleman_liau_index_Adv,smog_index_Adv,dale_chall_score_Adv,ARI_Adv,linsear_formula_Adv,difficult_words_count_Adv,syllable_count_Adv,lexicon_count_Adv,sentence_count_Adv,char_count_Adv,letter_count_Adv,polysyllabcount_Adv,monosyllabcount_Adv,fernansex_huerta_Adv,szigriszt_pazos_Adv,gutierrez_polini_Adv,crawford_Adv,cpidr_density_Adv,depid_density_Adv,max_embedding_depth_Adv,avg_embedding_depth_Adv,mean_entropy_Adv,mean_entropy_sents_Adv,word_length_Adv,wordFreq_frequency_Adv,gpt2_surprisal_Adv,Wordfreq_Frequency_Adv,Length_Adv,CAREC_Ele,CAREC_M_Ele,CARES_Ele,CML2RI_Ele,flesch_reading_ease_Ele,flesch_kincaid_grade_score_Ele,gunning_fog_index_Ele,coleman_liau_index_Ele,smog_index_Ele,dale_chall_score_Ele,ARI_Ele,linsear_formula_Ele,difficult_words_count_Ele,syllable_count_Ele,lexicon_count_Ele,sentence_count_Ele,char_count_Ele,letter_count_Ele,polysyllabcount_Ele,monosyllabcount_Ele,fernansex_huerta_Ele,szigriszt_pazos_Ele,gutierrez_polini_Ele,crawford_Ele,cpidr_density_Ele,depid_density_Ele,max_embedding_depth_Ele,avg_embedding_depth_Ele,mean_entropy_Ele,mean_entropy_sents_Ele,word_length_Ele,wordFreq_frequency_Ele,gpt2_surprisal_Ele,Wordfreq_Frequency_Ele,Length_Ele
2_2_2,329,0.13233999999999999,0.13234,0.028643918545562905,-2.437900399999996,-16.919999999999995,2.3,2.110000000000001,2.4299999999999997,0.0,0.8300000000000001,2.1999999999999993,1.0,1.0,4.0,0.0,0.0,9.0,8.0,1.0,0.0,-12.0,-13.11,-4.090000000000003,1.0,-0.02631578947368418,0.02894736842105272,1.0,1.0,-0.3179914029136821,-0.3179914029136821,0.4500000000000002,-0.00021090000000009712,0.3105864493470438,0.25036132376862597,0.4210526315789469,-0.8754385964912217,2.437900399999996,16.919999999999995,-0.0,-0.0,12.0,13.11,4.090000000000003,0.00021090000000009712,0.01155,0.19355,-0.0769396111264388,-2.177076699999993,60.65,9.5,9.71,9.86,0.0,8.73,10.6,11.5,4,29,19,1,91,89,2,14,97.46,92.75,43.11,3.0,0.5,0.45,5,5.0,6.747320856433447,6.747320856433447,4.55,0.2085692999999999,4.195774338747325,10.261534890823329,4.684210526315789,-0.12079,0.06121,-0.1055835296720017,0.2608237000000031,77.57,7.2,7.6,7.43,0.0,7.9,8.4,10.5,3,25,19,1,82,81,1,14,109.46,105.86,47.2,2.0,0.5263157894736842,0.4210526315789473,4,4.0,7.065312259347129,7.065312259347129,4.1,0.2087802,3.8851878894002816,10.011173567054703,4.2631578947368425
2_2_2,330,0.05104,0.053039999999999976,0.05379019773396598,-0.716492254166667,-23.35000000000001,2.8000000000000003,2.839999999999999,1.7299999999999995,0.0,-1.0899999999999999,1.2000000000000002,0.0,1.0,0.0,-2.0,0.0,-3.0,-4.0,1.0,-3.0,-15.959999999999994,-11.939999999999998,-2.700000000000003,0.8999999999999999,-0.08391608391608396,-0.06993006993007,-2.0,-2.0,-0.46463922139603664,-0.46463922139603664,0.03809523809523885,-0.004737147000000004,0.23706329592431974,0.2231138669852637,0.3496503496503496,-22.031468531468562,0.716492254166667,23.35000000000001,2.0,3.0,15.959999999999994,11.939999999999998,2.700000000000003,0.004737147000000004,0.07258,0.25858,-0.2041598546911494,5.649641612499998,68.77,6.4,8.04,6.3,0.0,5.62,5.5,6.5,1,16,11,1,50,47,2,8,105.62,105.22,49.9,1.9,0.4545454545454545,0.5454545454545454,1,1.0,5.585951188737759,5.585951188737759,3.571428571428572,0.048393013,4.967280299402773,10.853382090849841,4.2727272727272725,0.02154,0.20554,-0.2579500524251154,6.366133866666665,92.12,3.6,5.2,4.57,0.0,6.71,4.3,6.5,0,16,13,1,53,51,1,11,121.58,117.16,52.6,1.0,0.5384615384615384,0.6153846153846154,3,3.0,6.050590410133796,6.050590410133796,3.533333333333333,0.05313016,4.730217003478454,10.630268223864578,3.923076923076923
2_2_2,331,-0.14937,-0.15337,0.16244583973608673,-7.430063216666667,-43.31999999999999,6.3,7.67,6.73,0.0,2.7800000000000002,5.6,2.5,3.0,7.0,1.0,0.0,16.0,16.0,2.0,-1.0,-31.019999999999982,-34.42,-11.110000000000007,2.9000000000000004,0.1454545454545454,0.15454545454545449,3.0,3.0,-0.3215876165068243,-0.3215876165068243,0.9679487179487185,-0.08436606999999999,1.0569746927781543,1.5583352472906764,1.1090909090909093,3.886060606060596,7.430063216666667,43.31999999999999,-1.0,1.0,31.019999999999982,34.42,11.110000000000007,0.08436606999999999,0.01898,0.20698,-0.0505465451312445,-2.662798366666678,60.31,7.6,11.67,10.01,0.0,8.49,8.0,6.5,3,18,11,1,56,54,2,8,99.62,93.89,43.73,2.7,0.5454545454545454,0.4545454545454545,5,5.0,7.595550579549144,7.595550579549144,4.384615384615385,0.10090483,4.196115537123247,10.528087668547476,4.909090909090909,0.16835,0.36035,-0.2129923848673312,4.7672648499999895,103.63,1.3,4.0,3.28,0.0,5.71,2.4,4.0,0,11,10,1,40,38,0,9,130.64,128.31,54.84,-0.2,0.4,0.3,2,2.0,7.917138196055968,7.917138196055968,3.4166666666666665,0.1852709,3.1391408443450928,8.9697524212568,3.8
2_2_2,332,-0.05521000000000001,-0.05320999999999998,-0.0733658840210677,3.3377224142857216,15.909999999999997,-1.9000000000000004,-0.1999999999999993,-4.75,0.0,1.0099999999999998,-4.2,-0.5,1.0,-1.0,1.0,0.0,-6.0,-5.0,-1.0,2.0,10.97999999999999,13.629999999999995,8.100000000000001,-1.0,0.0,-0.08333333333333331,1.0,1.0,0.20626511849234408,0.20626511849234408,-0.375,0.01548411000000001,-1.1109511233146554,-0.31781147326262627,-0.8712121212121211,-84.88585858585859,-3.3377224142857216,-15.909999999999997,-1.0,-2.0,-10.97999999999999,-13.629999999999995,-8.100000000000001,-0.01548411000000001,0.09414,0.27814,0.0423193283813262,1.546568171428568,59.3,8.0,11.47,8.4,0.0,9.5,7.7,7.0,3,19,12,1,59,55,2,8,98.6,96.19,46.54,2.6,0.4166666666666667,0.4166666666666667,3,3.0,7.293254301548743,7.293254301548743,3.6875,0.11854955,6.40177714638412,13.097228960368225,4.583333333333333,0.14935,0.33135,0.1156852124023939,-1.7911542428571536,43.39,9.9,11.67,13.15,0.0,8.49,11.9,7.5,2,20,11,1,65,60,3,6,87.62,82.56,38.44,3.6,0.4166666666666667,0.5,2,2.0,7.086989183056399,7.086989183056399,4.0625,0.10306544,7.512728269698775,13.415040433630852,5.454545454545454
2_2_2,333,0.07022999999999999,0.062049999999999994,0.010591041144952795,-1.1666521512605073,6.390000000000001,-2.3999999999999995,-2.0,0.9199999999999999,10.5,0.9899999999999984,-1.6999999999999993,-4.5,4.0,8.0,4.0,1.0,32.0,29.0,1.0,1.0,6.430000000000007,2.759999999999991,-0.28999999999999915,-0.10000000000000009,0.04262574595055413,0.02728047740835471,-1.0,-0.8333333333333335,0.028681756990059704,0.2853013047573736,0.23414304993252255,-0.028461442000000003,0.7066927766605557,0.469043447896178,0.258260869565218,-7.190579710144931,1.1666521512605073,-6.390000000000001,-4.0,-1.0,-6.430000000000007,-2.759999999999991,0.28999999999999915,0.028461442000000003,-0.04626,0.08441,0.0984080602232986,6.530452255882352,79.9,6.3,10.68,7.25,10.5,9.2,8.0,9.0,9,67,50,3,224,214,5,39,111.81,106.69,47.85,1.9,0.6078431372549019,0.5490196078431373,5,2.6666666666666665,5.911982265813519,6.449042811788637,3.9649122807017534,0.24613703828,4.9192278713732955,11.36094655867213,4.28,-0.11649,0.02236,0.0878170190783458,7.697104407142859,73.51,8.7,12.68,6.33,0.0,8.21,9.7,13.5,5,59,46,2,192,185,4,38,105.38,103.93,48.14,2.0,0.5652173913043478,0.5217391304347826,6,3.5,5.883300508823459,6.163741507031263,3.730769230769231,0.27459848028,4.21253509471274,10.891903110775951,4.021739130434782
2_2_3,335,0.02833999999999999,0.03456999999999999,0.1042004465127501,-2.7574172340336247,-18.950000000000003,3.200000000000001,4.900000000000002,3.3000000000000007,0.0,1.5,3.9999999999999982,5.0,3.0,10.0,2.0,0.0,27.0,25.0,3.0,-1.0,-14.039999999999992,-18.04,-6.25,1.3999999999999995,0.0017391304347825765,0.04487179487179482,-1.0,-1.0,-0.4056384703489888,-0.4056384703489888,0.25384615384615383,-6.83900000000015e-05,-0.11246393551381129,2.173086592024271,0.13365539452496034,-8.873644659151921,2.7574172340336247,18.950000000000003,-2.0,1.0,14.039999999999992,18.04,6.25,6.83900000000015e-05,0.11735,0.26935,0.1531406710752297,-2.3040848411764827,12.26,17.8,22.8,17.35,0.0,12.46,19.9,22.5,10,51,25,1,153,148,9,13,61.34,54.74,29.03,5.8,0.48,0.4615384615384615,2,2.0,6.465630645772264,6.465630645772264,5.1,0.220929452,6.300524227045201,14.9023543468891,5.481481481481482,0.08901,0.23478,0.0489402245624796,0.453332392857142,31.21,14.6,17.9,14.05,0.0,10.96,15.9,17.5,7,41,23,1,126,123,6,14,75.38,72.78,35.28,4.4,0.4782608695652174,0.4166666666666667,3,3.0,6.871269116121253,6.871269116121253,4.846153846153846,0.220997842,6.412988162559012,12.729267754864829,5.3478260869565215
2_2_3,336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04203243255615252,0.0,0.0,-72.31333333333333,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.21967,0.41167,0.1859168640525571,-11.7120042,32.56,10.0,10.0,18.88,0.0,16.52,15.9,2.5,4,10,5,1,37,35,1,1,81.74,77.24,25.55,2.3,0.4,0.4,2,2.0,8.215036924317587,8.215036924317587,5.428571428571429,0.05389803,6.893449902534485,13.207380290346089,7.0,0.21967,0.41167,0.1859168640525571,-11.7120042,32.56,10.0,10.0,18.88,0.0,16.52,15.9,2.5,4,10,5,1,37,35,1,1,81.74,77.24,25.55,2.3,0.4,0.4,2,2.0,8.215036924317587,8.215036924317587,5.428571428571429,0.05389803,6.935482335090637,13.207380290346089,7.0
2_2_3,337,0.07089,0.06888999999999998,0.021009468583121096,2.7651923299999974,1.0200000000000102,-0.40000000000000036,2.25,-0.23999999999999932,0.0,0.2400000000000002,-0.5999999999999996,0.5,-1.0,-2.0,-1.0,0.0,-5.0,-5.0,1.0,1.0,1.019999999999996,3.75,0.7800000000000011,-0.30000000000000004,0.029411764705882415,0.08823529411764708,0.0,0.0,0.15907712365797888,0.15907712365797888,-0.06052631578947398,-0.0619335,0.5022929145078012,0.6117848051572352,-0.043595726390765144,-61.82513406197552,-2.7651923299999974,-1.0200000000000102,1.0,-1.0,-1.019999999999996,-3.75,-0.7800000000000011,0.0619335,0.09068,0.27068,-0.0605203471726176,-3.689613970000004,80.62,6.0,11.4,7.07,0.0,9.36,7.5,9.0,2,20,16,1,71,68,2,14,112.52,112.96,48.38,1.4,0.5,0.5,3,3.0,5.481029197258118,5.481029197258118,3.789473684210526,0.10535749,4.432525195647031,11.445872526203404,4.250521920668058,0.01979,0.20179,-0.0815298157557387,-6.454806300000001,79.6,6.4,9.15,7.31,0.0,9.12,8.1,8.5,3,22,17,1,76,73,1,13,111.5,109.21,47.6,1.7,0.4705882352941176,0.4117647058823529,3,3.0,5.321952073600139,5.321952073600139,3.85,0.16729099,3.93023228113923,10.834087721046169,4.294117647058823
2_2_3,338,-0.06508,-0.06507999999999997,0.0420375272537465,-2.371025677777787,-7.449999999999989,0.7000000000000002,1.5,2.2700000000000005,0.0,1.6999999999999993,1.3000000000000007,0.5,1.0,1.0,-1.0,0.0,4.0,4.0,1.0,-2.0,-4.980000000000004,-5.609999999999999,-3.4299999999999997,0.5000000000000002,0.07359307359307365,0.06709956709956699,0.0,0.0,-0.4282806286510583,-0.4282806286510583,0.36561264822134376,-0.0777293,0.25610586420282155,0.7033132044978316,0.3896103896103895,-28.685858585858597,2.371025677777787,7.449999999999989,1.0,2.0,4.980000000000004,5.609999999999999,3.4299999999999997,0.0777293,0.07635,0.25635,-0.0804827524095194,-5.893621788888893,75.54,7.9,10.3,9.23,0.0,11.45,10.8,11.5,4,28,21,1,97,96,1,15,107.42,102.77,43.51,2.2,0.6190476190476191,0.4761904761904761,3,3.0,5.292894869137159,5.292894869137159,4.409090909090909,0.217720429,3.7861105714525496,11.19178716082888,4.571428571428571,0.14143,0.32143,-0.1225202796632659,-3.522596111111106,82.99,7.2,8.8,6.96,0.0,9.75,9.5,11.0,3,27,22,1,93,92,0,17,112.4,108.38,46.94,1.7,0.5454545454545454,0.4090909090909091,3,3.0,5.721175497788217,5.721175497788217,4.043478260869565,0.295449729,3.530004707249728,10.488473956331049,4.181818181818182
2_2_3,339,0.034640000000000004,0.019089999999999996,0.1371548599528411,-6.07320763333334,4.570000000000007,-1.700000000000001,2.34,0.22000000000000064,0.0,1.3200000000000003,-1.4000000000000004,-2.75,4.0,16.0,10.0,1.0,54.0,52.0,2.0,7.0,4.590000000000003,-0.46999999999999886,0.19999999999999574,0.09999999999999964,0.025408348457350294,0.033333333333333326,1.0,0.5,-0.23102985731431858,0.0862653713124164,0.025974025974025317,0.03511871999999999,0.8538172359319702,0.4434755111169917,0.14156079854809445,-9.81101028433153,6.07320763333334,-4.570000000000007,-10.0,-7.0,-4.590000000000003,0.46999999999999886,-0.19999999999999574,-0.03511871999999999,0.1351,0.28088,0.0369322277230191,-3.4560003000000066,73.68,6.6,9.94,10.72,0.0,10.89,9.7,7.75,7,42,29,2,147,143,3,20,108.05,102.11,42.29,2.3,0.5517241379310345,0.5333333333333333,3,2.5,5.93741639957887,6.254711628205605,4.454545454545454,0.18332013,4.400844991656727,11.639142886541926,4.931034482758621,0.10046,0.26179,-0.100222632229822,2.617207333333333,69.11,8.3,7.6,10.5,0.0,9.57,11.1,10.5,3,26,19,1,93,91,1,13,103.46,102.58,42.09,2.2,0.5263157894736842,0.5,2,2.0,6.168446256893189,6.168446256893189,4.428571428571429,0.14820141,3.5470277557247565,11.195667375424934,4.7894736842105265
2_2_4,340,0.12252,0.12652,0.008960292182976504,-2.856749355714293,-4.400000000000006,-0.40000000000000036,-3.3100000000000005,3.8100000000000005,0.0,0.47999999999999865,2.0,-3.0,-1.0,-6.0,-4.0,0.0,-13.0,-13.0,-1.0,-3.0,-1.9200000000000017,0.44000000000001194,-6.5,-0.30000000000000027,0.07142857142857151,-0.1285714285714285,5.0,5.0,0.8270261912991543,0.8270261912991543,0.6363636363636367,-0.03952364,0.4014466788087576,0.5478926143210057,0.8142857142857141,91.79190476190479,2.856749355714293,4.400000000000006,4.0,3.0,1.9200000000000017,-0.44000000000001194,6.5,0.03952364,-0.00162,0.18438,0.0839948568554697,-6.701709785714293,52.87,8.4,8.0,16.62,0.0,10.45,12.8,6.0,2,17,10,1,62,61,2,6,94.64,90.93,32.53,2.9,0.5,0.3,7,7.0,7.088834045902364,7.088834045902364,5.636363636363637,0.06908406,5.130332887172699,12.321626485205604,6.1,-0.12414,0.05786,0.0750345646724932,-3.84496043,57.27,8.8,11.31,12.81,0.0,9.97,10.8,9.0,3,23,14,1,75,74,3,9,96.56,90.49,39.03,3.2,0.4285714285714285,0.4285714285714285,2,2.0,6.26180785460321,6.26180785460321,5.0,0.1086077,4.728886208363941,11.773733870884598,5.285714285714286
2_2_4,341,0.33052,0.33052000000000004,0.2005576231999948,-14.889945520000001,-41.28999999999999,5.499999999999999,6.030000000000001,8.05,0.0,3.33,6.3999999999999995,0.5,2.0,2.0,-1.0,0.0,5.0,5.0,1.0,-3.0,-28.980000000000004,-30.150000000000006,-13.679999999999996,2.1,0.1964285714285714,0.1785714285714285,1.0,1.0,-0.7746567820860006,-0.7746567820860006,1.208333333333333,-0.021733902,1.9244730766596536,3.1763125522331332,1.4464285714285712,247.89583333333334,14.889945520000001,41.28999999999999,1.0,3.0,28.980000000000004,30.150000000000006,13.679999999999996,0.021733902,0.48056,0.66856,0.2051802121860186,-18.2616441,30.53,10.7,14.23,18.16,0.0,15.26,13.7,4.5,4,14,7,1,47,46,2,2,79.7,75.24,29.01,3.5,0.5714285714285714,0.4285714285714285,2,2.0,7.014420047915316,7.014420047915316,5.875,0.008216778,9.713876440721963,18.53651502406236,6.571428571428571,0.15004,0.33804,0.0046225889860238,-3.3716985800000003,71.82,5.2,8.2,10.11,0.0,11.93,7.3,4.0,2,12,8,1,42,41,1,5,108.68,105.39,42.69,1.4,0.375,0.25,1,1.0,7.789076830001316,7.789076830001316,4.666666666666667,0.02995068,7.789403364062309,15.360202471829227,5.125
2_2_4,342,0.035640000000000005,0.028749999999999998,0.1196191586607169,-3.3220546222222183,-28.089999999999996,6.699999999999999,7.48,2.969999999999999,0.0,1.700000000000001,7.699999999999999,8.5,5.0,20.0,11.0,0.0,68.0,66.0,3.0,7.0,-23.22,-23.489999999999995,-8.350000000000001,1.2,0.0641025641025641,0.11996336996336998,0.0,0.0,-0.692358056759371,-0.692358056759371,0.3736111111111109,0.114076975,0.9398282754299787,0.5938465013346814,0.4633699633699635,140.19398656898656,3.3220546222222183,28.089999999999996,-11.0,-7.0,23.22,23.489999999999995,8.350000000000001,-0.114076975,0.18135,0.32935,0.0908276177921119,-1.538035933333333,57.27,15.0,18.68,11.27,0.0,11.24,21.5,22.5,6,51,39,1,194,188,3,32,89.06,86.37,34.79,2.5,0.5641025641025641,0.5128205128205128,3,3.0,6.535790353068568,6.535790353068568,4.311111111111111,0.2994819421,5.675437996689325,12.193442066562366,4.82051282051282,0.14571,0.3006,-0.028791540868605,1.7840186888888852,85.36,8.3,11.2,8.3,0.0,9.54,13.8,14.0,1,31,28,1,126,122,0,25,112.28,109.86,43.14,1.3,0.5,0.3928571428571428,3,3.0,7.228148409827939,7.228148409827939,3.9375,0.1854049671,4.735609721259347,11.599595565227684,4.357142857142857
2_2_5,343,0.6246499999999999,0.64283,0.2636452999478913,-4.308192795833328,-34.849999999999994,5.1000000000000005,5.890000000000001,7.43,0.0,3.0,6.600000000000001,2.5,4.0,7.0,1.0,0.0,23.0,22.0,2.0,-1.0,-25.019999999999996,-26.33,-12.29,2.1,-0.07142857142857151,-0.11607142857142849,1.0,1.0,-0.07607315955460514,-0.07607315955460514,0.8509803921568624,0.10075295000000001,-0.6525013641999475,0.7475021126122581,1.220868240670221,67.37995684183801,4.308192795833328,34.849999999999994,-1.0,1.0,25.019999999999996,26.33,12.29,-0.10075295000000001,0.46574,0.64574,0.1197377496713562,-4.130152962499999,48.81,9.9,14.17,16.93,0.0,13.35,14.8,9.0,5,24,14,1,87,84,3,9,90.56,86.04,32.1,3.5,0.4285714285714285,0.3125,3,3.0,6.664949033551643,6.664949033551643,5.117647058823529,0.14338075,5.440525352120362,12.021476252879962,5.99009900990099,-0.15891,0.00291,-0.1439075502765351,0.1780398333333295,83.66,4.8,8.28,9.5,0.0,10.35,8.2,6.5,1,17,13,1,64,62,1,10,115.58,112.37,44.39,1.4,0.5,0.4285714285714285,2,2.0,6.741022193106248,6.741022193106248,4.266666666666667,0.0426278,6.09302671632031,11.273974140267704,4.769230769230769
2_2_5,344,0.05003,0.050030000000000005,0.1065344038605639,-5.6191133375000035,-16.92,2.3999999999999995,3.33,3.83,0.0,1.3100000000000005,3.2,1.0,1.0,2.0,0.0,0.0,8.0,8.0,1.0,-1.0,-12.0,-10.39,-6.459999999999994,0.8999999999999999,0.0,0.0,0.0,0.0,-0.4783881798255001,-0.4783881798255001,0.5333333333333337,-0.0004160230000000015,1.0315328446061658,0.7281227588448651,0.6666666666666661,77.7776819923372,5.6191133375000035,16.92,-0.0,1.0,12.0,10.39,6.459999999999994,0.0004160230000000015,-0.01099,0.17501,0.025162906983227,-2.858301337500002,50.84,9.2,14.8,12.75,0.0,10.81,10.9,8.0,3,20,12,1,67,64,3,7,92.6,91.0,39.27,3.1,0.5833333333333334,0.5833333333333334,2,2.0,6.501899027450311,6.501899027450311,4.466666666666667,0.081436977,5.041180220199749,11.983078712407996,5.333333333333333,-0.06102,0.12498,-0.0813714968773369,2.7608120000000014,67.76,6.8,11.47,8.92,0.0,9.5,7.7,7.0,2,18,12,1,59,56,2,8,104.6,101.39,45.73,2.2,0.5833333333333334,0.5833333333333334,2,2.0,6.980287207275811,6.980287207275811,3.933333333333333,0.081853,4.009647375593583,11.254955953563131,4.666666666666667
2_2_5,345,-0.07690000000000001,-0.07490000000000001,0.042304137184643306,-8.82271170833333,-4.399999999999999,-0.40000000000000036,-2.5999999999999996,4.869999999999999,0.0,3.360000000000001,2.9000000000000004,-2.0,1.0,-4.0,-4.0,0.0,-3.0,-5.0,-1.0,-5.0,-1.9200000000000017,-3.010000000000005,-7.210000000000001,0.2999999999999998,-0.125,-0.1375,0.0,0.0,-0.2803722099219579,-0.2803722099219579,0.32832080200501323,-0.06241610000000011,0.5518149645171229,4.258999795790372,0.25555555555555554,58.36358237547893,8.82271170833333,4.399999999999999,4.0,5.0,1.9200000000000017,3.010000000000005,7.210000000000001,0.06241610000000011,-0.16131,0.01469,-0.0545242852224397,-7.697725808333324,55.24,9.5,11.4,15.43,0.0,14.3,14.3,11.0,4,25,16,1,94,91,2,9,94.52,93.49,34.43,3.0,0.375,0.3125,2,2.0,5.822663373720193,5.822663373720193,4.947368421052632,0.0747092999999999,4.383142076536185,15.203894420639681,5.055555555555555,-0.08441,0.08959,-0.096828422407083,1.1249859000000058,59.64,9.9,14.0,10.56,0.0,10.94,11.4,13.0,3,29,20,1,97,96,3,14,96.44,96.5,41.64,2.7,0.5,0.45,2,2.0,6.103035583642151,6.103035583642151,4.619047619047619,0.1371254,3.831327112019062,10.94489462484931,4.8
2_2_5,347,0.23413,0.24013,0.16173507040176316,-6.050990796428579,-45.68000000000001,5.1,8.0,3.5700000000000003,0.0,4.140000000000001,4.4,-1.5,1.0,-4.0,-5.0,0.0,-18.0,-18.0,1.0,-5.0,-30.89999999999999,-27.879999999999995,-11.18,-0.3,0.05555555555555558,0.05555555555555558,-1.0,-1.0,1.191621757627357,1.191621757627357,0.7000000000000002,-0.05742,1.9501587632629604,1.7183241669031872,1.333333333333333,105.8015964240102,6.050990796428579,45.68000000000001,5.0,5.0,30.89999999999999,27.879999999999995,11.18,0.05742,0.27998,0.47198,-0.0975941359474433,5.258582874999995,50.5,7.2,11.6,11.6,0.0,11.73,10.0,2.0,1,7,4,1,25,24,1,2,94.76,93.81,35.6,0.0,0.5,0.5,1,1.0,6.879733033037908,6.879733033037908,5.0,0.0068072,5.21978086233139,11.645654174993286,6.0,0.04585,0.23185,-0.2593292063492065,11.309573671428574,96.18,2.1,3.6,8.03,0.0,7.59,5.6,3.5,0,11,9,1,43,42,0,7,125.66,121.69,46.78,0.3,0.4444444444444444,0.4444444444444444,2,2.0,5.688111275410551,5.688111275410551,4.3,0.0642272,3.26962209906843,9.927330008090099,4.666666666666667
2_2_5,348,0.10907999999999998,0.11307999999999999,0.0642176593050041,1.684398266666669,-19.290000000000006,1.2000000000000002,4.2700000000000005,3.5999999999999996,0.0,2.33,3.3,-2.0,0.0,-5.0,-6.0,0.0,-17.0,-17.0,1.0,-6.0,-11.879999999999995,-14.760000000000005,-8.409999999999997,-0.09999999999999998,0.16666666666666663,0.08333333333333331,-2.0,-2.0,0.737442034659832,0.737442034659832,0.37777777777777777,-0.12097120000000001,2.7096903161339774,1.4369917316707959,1.0833333333333335,158.776724137931,-1.684398266666669,19.290000000000006,6.0,6.0,11.879999999999995,14.760000000000005,8.409999999999997,0.12097120000000001,0.16662,0.35662,-0.0785510361602345,5.853169550000004,73.85,4.5,9.07,8.17,0.0,11.83,7.5,3.0,2,9,6,1,33,30,1,4,110.72,107.39,44.6,0.5,0.6666666666666666,0.5,1,1.0,6.9341399510175386,6.9341399510175386,3.7777777777777777,0.0186175,5.769485841194789,10.59220077530425,5.0,0.05754,0.24354,-0.1427686954652386,4.168771283333335,93.14,3.3,4.8,4.57,0.0,9.5,4.2,5.0,2,14,12,1,50,47,0,10,122.6,122.15,53.01,0.6,0.5,0.4166666666666667,3,3.0,6.1966979163577065,6.1966979163577065,3.4,0.1395887,3.0597955250608115,9.155209043633453,3.9166666666666665
2_2_5,349,0.0,0.0,-0.001999999999999988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12179487179487136,0.0,-0.06505389523007699,0.01618866970006394,-0.0024390243902434605,79.5327526132404,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.10755,0.29955,-0.1215195356021967,-2.0617706000000027,103.63,1.3,4.0,5.02,0.0,12.03,3.8,4.0,1,11,10,1,43,41,0,9,130.64,128.31,51.93,-0.2,0.5,0.5,3,3.0,6.166324922814814,6.166324922814814,3.583333333333333,0.04285576,3.07880885291598,11.987184745388356,4.097560975609756,0.10755,0.29955,-0.1195195356021967,-2.0617706000000027,103.63,1.3,4.0,5.02,0.0,12.03,4.3,4.0,1,11,10,1,44,41,0,9,130.64,128.31,51.93,-0.2,0.5,0.5,3,3.0,6.166324922814814,6.166324922814814,3.4615384615384617,0.04285576,3.143862748146057,11.970996075688292,4.1
2_2_5,353,0.08666,0.10133000000000003,0.1930804307011417,-12.48277805454545,-33.839999999999996,4.700000000000001,2.67,8.119999999999997,0.0,4.209999999999999,7.0,2.0,4.0,6.0,0.0,0.0,22.0,21.0,1.0,-4.0,-24.0,-24.92,-13.579999999999998,1.9000000000000001,-0.1333333333333333,-0.19999999999999996,0.0,0.0,0.31172064970907964,0.31172064970907964,1.0330882352941178,0.04467554,0.7393516262372337,1.350508457712122,1.3999999999999995,91.99134099616859,12.48277805454545,33.839999999999996,-0.0,4.0,24.0,24.92,13.579999999999998,-0.04467554,0.12825,0.30425,0.0999618508835675,-2.1677462363636337,47.79,10.3,14.0,17.33,0.0,13.85,15.3,10.5,6,26,15,1,93,91,3,8,89.54,83.85,31.1,3.7,0.5333333333333333,0.4,2,2.0,7.307479812118331,7.307479812118331,5.470588235294118,0.08128354,5.547538602352143,13.877433358509249,6.066666666666666,0.04159,0.20292,-0.0931185798175742,10.315031818181817,81.63,5.6,11.33,9.21,0.0,9.64,8.3,8.5,2,20,15,1,71,70,2,12,113.54,108.77,44.68,1.8,0.6666666666666666,0.6,2,2.0,6.995759162409251,6.995759162409251,4.4375,0.036608,4.808186976114909,12.526924900797127,4.666666666666667
