CAREC,CAREC_M,CARES,CML2RI,unique_paragraph_id,text,length,level,text_id,flesch_reading_ease,flesch_kincaid_grade_score,gunning_fog_index,coleman_liau_index,smog_index,dale_chall_score,ARI,linsear_formula,difficult_words_count,syllable_count,lexicon_count,sentence_count,char_count,letter_count,polysyllabcount,monosyllabcount,fernansex_huerta,szigriszt_pazos,gutierrez_polini,crawford,cpidr_density,depid_density,max_embedding_depth,avg_embedding_depth,mean_entropy,mean_entropy_sents,word_length,wordFreq_frequency,TF,gpt2_surprisal,Wordfreq_Frequency,Length
0.17376,0.17815,0.4439978564208593,7.001946128421056,1_8_Adv_3,"The gap in physical prowess between children in the same class but born in different months was sometimes very wide. “For example, we found that a boy born in November can run at least 10% faster, jump 12% higher and is 15% more powerful than a child of the same age born in April. This is, potentially, a huge physical advantage,” said Sandercock. Such gaps could ultimately decide who became a top-level athlete because, as the paper says, “selection into elite sports may often depend on very small margins or differences in an individual's physical performance”. The study, which has been published in the International Journal of Sports Medicine, found that, when scores for the three kinds of fitness were combined, those born in April were the least fit, then those in June. That could see those children excluded from school teams and becoming sporting underachievers, Sandercock said.",893,Adv,1_8_3,63.32,10.6,13.12,11.15,13.0,8.6,14.6,12.8,22,214,148,6,746,718,18,107,97.65,92.09,39.51,2.8,0.5906040268456376,0.5066666666666667,11,4.166666666666667,4.981362767544874,5.95992437704314,4.262857142857143,0.9910967258,385.57135416666665,4.097868285353221,10.779019999062676,4.848958333333333
0.16456,0.18162,0.4612723870143558,13.975558321052626,1_8_Adv_4,"The findings seem to show that children born in the early months of the school year enjoy a double “autumn advantage” – they are already known to have an academic advantage and, now, they also appear to be better equipped for sports, too. The authors believe that autumn-born children's greater exposure over the summer months, towards the end of pregnancy, to vitamin D is the most likely explanation. John Steele, chief executive of the Youth Sport Trust, said the quality of a young person's introduction to sports at school can be “a major factor” in their sporting development. “Children that get a high-quality first experience, which develops their physical literacy, are those that will have greater agility, balance and coordination, and are more likely to develop an enjoyment of physical activity and excel in sports as they grow up”, he said.",854,Adv,1_8_4,35.95,16.9,19.14,11.79,16.5,9.21,20.1,20.666666666666668,27,219,140,4,714,687,22,93,75.14,74.38,35.35,3.7,0.4929577464788732,0.4097222222222222,4,3.0,5.2472263080228725,5.754953689616888,4.327272727272727,1.195522,398.22799343903773,3.898471371554594,10.501266018337093,4.864406779661017
0.20838,0.26844,0.3714447372551339,6.323685142372877,1_8_Adv_5,"UK Sport could not say if a disproportionately high number of the 1,300 athletes across 47 sports it funds were born in November and October. Natalie Dunman, its head of performance pathways, said that, while the differences highlighted in the new findings were borne out by teenagers competing in junior-level competitions, they had disappeared by the time athletes were taking part in adult competitions. She said: “Looking at elite, senior athletes, there are many factors that go into making a champion and our work hasn't uncovered anything to suggest that month of birth is one of the key ingredients.”",608,Adv,1_8_5,46.44,15.0,17.24,12.31,15.9,9.74,19.3,21.5,18,152,99,3,510,495,15,68,83.18,78.18,35.15,3.5,0.4752475247524752,0.4059405940594059,5,5.0,5.323178221199463,5.855325395173747,4.553571428571429,0.6900542182,302.5876897133221,4.477456380699527,10.968747813130854,4.978077571669477
0.21337,0.24604,0.3215422375335215,20.184386028260857,1_8_Ele_1,"Do you want your child to be good at sports, play for the school team and, maybe one day, even be in international competitions? Well, try to make sure that your child is born in November or October. A study has found that schoolchildren born in November or October are fitter than everyone else in their class. Children born in November or October were fitter, stronger and more powerful than children born in the other ten months of the year. They are especially fitter, stronger and more powerful than children with birthdays in April or June. Dr. Gavin Sandercock of Essex University found in his study that children born in the autumn had “a clear physical advantage” over their classmates.",695,Ele,1_8_1,68.1,8.7,10.33,9.86,12.5,6.87,11.2,10.5,12,170,120,6,576,561,16,91,102.44,98.58,42.85,2.5,0.55,0.4333333333333333,7,5.0,4.465940375008575,5.422007190513703,4.298507462686567,0.7781682079,274.1224358974359,3.2986070184425142,10.376796470260505,4.675
0.14297,0.2026,0.2880138161060239,11.519569811111111,1_8_Ele_2,"The research involved 8,550 boys and girls aged between ten and 16 from 26 state schools in Essex. All were tested between 2007 and 2010 on three different things: stamina, handgrip strength and lower-body power. The results showed that a child's month of birth could make big differences to their levels of fitness, muscle strength and ability to accelerate, all of which predict how good someone is at sports. November children were the fittest because they had the most stamina and power and were the second strongest. Children born in October were almost as fit – they scored highest for strength and came third for power, with December children close behind.",663,Ele,1_8_2,66.07,9.5,9.89,11.14,9.9,9.46,13.3,11.2,17,153,110,5,553,539,7,75,100.4,98.18,39.97,2.5,0.5675675675675675,0.4642857142857143,5,3.0,5.150444519740293,5.942913802239377,4.532786885245901,0.7832599177,336.3325825825826,3.9994681882797867,11.07432439099216,4.8558558558558556
0.13407,0.16622,0.3029370379975672,8.373100859999992,1_8_Ele_3,"The gap in physical ability between children in the same class but born in different months was sometimes very wide. “For example, we found that a boy born in November can run at least 10% faster, jump 12% higher and is 15% more powerful than a child of the same age born in April. This is a huge physical advantage,” said Sandercock. These gaps could decide who became a top- level athlete because “selection into elite sports may often depend on very small differences in a person's physical performance”. The study found that, when scores for the three kinds of fitness were put together, children born in April were the least fit, followed by children born in June.",669,Ele,1_8_3,64.44,10.1,11.81,9.17,12.3,8.02,12.4,12.4,13,162,118,5,552,532,13,87,98.77,97.7,43.21,2.5,0.6101694915254238,0.5126050420168067,11,5.6,5.072967963231907,6.132971424747552,4.029197080291971,0.8020871669,266.12153518123665,4.0134703257461535,10.514052595669947,4.575692963752665
0.13241,0.15358,0.4498329523346256,16.214748949411742,1_8_Ele_4,"The findings seem to show that children born in the early months of the school year enjoy a double “autumn advantage” – we already know that they have an academic advantage and, now, they also seem to be better at sports, too. The authors of the study believe that the most likely explanation is that children born in autumn get more vitamin D over the summer months towards the end of pregnancy. John Steele, chief executive of the Youth Sport Trust, said the quality of a young person's introduction to sports at school can be “a major factor” in their sporting development. “Children that get a high-quality first experience will have greater agility, balance and coordination, and are more likely to develop an enjoyment of physical activity and be good at sports as they grow up”, he said.",794,Ele,1_8_4,45.12,15.5,18.1,10.22,14.9,8.56,18.3,19.666666666666668,22,204,137,4,657,636,17,96,81.85,79.82,38.18,3.3,0.4565217391304347,0.39568345323741,6,3.75,4.954860997172455,5.579982127607448,4.1847133757961785,1.23018133,262.2407743496673,3.509840645119142,10.177148706140457,4.6013309134906235
0.17917,0.25619,0.2449183591743869,7.384879036956523,1_8_Ele_5,"UK Sport could not say if a majority of the 1,300 athletes it gives money to were born in November and October. Natalie Dunman, its head of performance, said that the differences shown in the new study were true for teenagers in junior-level competitions, but that the differences disappear before athletes were in adult competitions. She said: “With adult athletes, there are many factors that make a champion and we don't think that month of birth is one of the key ingredients.”",481,Ele,1_8_5,52.23,12.8,14.33,10.39,15.0,8.26,15.2,18.0,10,120,82,3,400,387,13,62,88.99,88.33,39.85,3.0,0.4642857142857143,0.4047619047619047,5,4.0,5.6046399123890565,6.173706731884543,4.301075268817204,0.6969662382,453.3845428840716,4.581727719525601,10.345328073253771,4.70311027332705
0.28079,0.36045,0.3573570272381831,6.610700386440669,1_9_Adv_1,"Lots of us know we are sleep-deprived, but imagine if we could fix it with a fairly simple solution: getting up later. In a speech at the British Science Festival, Dr. Paul Kelley, clinical research associate at the Sleep and Circadian Neuroscience Institute at Oxford University, called for schools to stagger their starting times to work with the natural biological rhythms of their students. It would improve cognitive performance, exam results and students' health (sleep deprivation has been linked with diabetes, depression, obesity and an impaired immune system).",570,Adv,1_9_1,40.69,13.1,16.07,13.52,14.9,12.26,15.4,15.25,33,146,88,4,483,467,17,52,82.4,81.47,36.02,3.8,0.4157303370786517,0.4044943820224719,3,2.333333333333333,5.387867240656847,5.619948375239372,4.735294117647059,0.516474564,239.97251184834124,4.081260063303238,11.274339432430505,5.3014218009478675
0.05636,0.12576,0.2715324969260549,12.99828830909091,1_9_Adv_2,"It follows a paper, published in 2014, in which he noted that, when children are around ten, their biological wake-up time is about 6.30am; at 16, this rises to 8am; and, at 18, someone you may think of as a lazy teenager actually has a natural waking hour of 9am. The conventional school starting time works for 10-year-olds but not 16- to 18-year-olds. For the older teenagers, it might be more sensible to start the school day at 11am or even later. “A 7am alarm call for older adolescents,” Kelley and his colleagues pointed out in the paper, “is the equivalent of a 4.30am start for a teacher in their 50s.”",612,Adv,1_9_2,78.08,7.0,9.92,7.49,9.3,9.39,9.1,11.2,19,148,111,6,502,474,7,85,109.97,105.27,47.3,2.0,0.525,0.45,5,3.25,4.963717904523439,5.516618209904396,3.83206106870229,0.8823716339,368.8370319001387,4.315881160511887,10.680349469459506,4.2656033287101245
0.14295,0.2264,0.2529368642111207,7.374732651219533,1_9_Adv_3,"He says it's not as simple as persuading teenagers to go to bed earlier. “The body's natural rhythm is controlled by a particular kind of light,” says Kelley. “The eye doesn't just contain rods and cones; it contains cells that then report to the suprachiasmatic nuclei in the hypothalamus.” This part of the brain controls our circadian rhythms over a 24-hour cycle. It's like saying: ‘Why can't you control your heartbeat?'”",426,Adv,1_9_3,65.52,7.6,9.62,9.5,9.9,10.57,9.3,7.5,17,103,71,5,356,335,7,51,102.36,102.26,44.46,2.3,0.5675675675675675,0.4285714285714285,3,2.6,4.979028851976803,6.374922312413756,3.955555555555556,0.601302299,386.4391304347826,4.077450855641607,11.097717866711854,4.694565217391304
-0.06546,0.01781,0.198696615003773,15.135782158732043,1_9_Adv_4,"But it isn't just students who would benefit from a later start. Kelley says the working day should be more forgiving of our natural rhythms. Describing the average sleep loss per night for different age groups, he says: “Between 14 and 24, it's more than two hours. For people aged between 24 and about 30 or 35, it's about an hour and a half. That can continue up until you're about 55 when it's in balance again. The 10-year-old and 55-year-old wake and sleep naturally at the same time.”",491,Adv,1_9_4,81.83,5.5,9.07,7.01,9.7,8.45,7.3,7.75,12,116,89,6,403,382,8,71,113.74,110.8,48.37,1.6,0.5957446808510638,0.5102040816326531,3,2.1666666666666665,4.956119903021637,5.942014404993965,3.80188679245283,0.59862435,314.15370196813495,4.206846636852456,10.192203605729869,4.287722586691659
0.15927,0.21312,0.2704140851824133,11.003291631249978,1_9_Adv_5,"This might be why, he adds, the traditional nine to five is so ingrained; it is maintained by bosses, many of them in their mid-50s and upwards because “it is best for them”. So, should workplaces have staggered starting times, too? Should those in their 50s and above come in at 8am, while those in their 30s start at 10am and the teenage intern or apprentice be encouraged to turn up at 11am? Kelley says that synchronized hours could have “many positive consequences. The positive side of this is people's performance, mood and health will improve. It's very uplifting in a way because it's a solution that will make people less ill, and happier and better at what they do.”",677,Adv,1_9_5,76.56,7.6,11.33,8.59,10.9,8.84,10.5,8.833333333333334,20,158,120,6,558,535,11,94,108.44,104.81,44.95,2.0,0.5772357723577236,0.4285714285714285,4,2.5,5.512215110460897,6.030606106066609,3.929577464788733,0.797982066,272.43888888888887,4.526617198847816,10.566561034874828,4.458333333333333
0.04976,0.08387,0.2629364645475119,17.363337630172406,1_9_Adv_6,"There would probably be fewer accidents as drivers would be more alert, he says. It could spell the end of rush hour as people stagger their work and school-run times. A later start to the day for many, says Kelley, “is something that would benefit everyone, particularly families. Parents go and try to wake up teenagers who are waking up three hours too early. It creates tensions for everybody.” So, what time does Kelley start work? “I am 67 so that means I'm back to being ten years old and I get up just after six. I wake naturally.” And, yes, he says he finds the start of his working day much easier now than he did when he was younger.",644,Adv,1_9_6,83.25,5.0,7.67,6.2,8.8,7.69,5.7,6.25,17,159,121,9,524,502,9,95,115.17,111.53,50.25,1.5,0.5327868852459017,0.4878048780487805,5,2.111111111111111,5.071532108097804,5.960351625764646,3.742857142857143,0.669239821,246.2589531680441,4.4603169572747445,10.206271514006223,4.148760330578512
0.15804,0.25171,0.2585723719620733,13.706910244444453,1_9_Ele_1,"Many of us know we don't get enough sleep, but imagine if there was a simple solution: getting up later. In a speech at the British Science Festival, Dr. Paul Kelley from Oxford University said schools should stagger their starting times to work with the natural rhythms of their students. This would improve exam results and students' health (lack of sleep can cause diabetes, depression, obesity and other health problems).",425,Ele,1_9_1,70.63,7.8,11.0,10.84,10.7,10.37,11.3,10.5,19,101,70,4,356,343,7,47,104.99,99.45,41.55,2.5,0.4366197183098591,0.3661971830985915,3,2.333333333333333,5.534852126328273,5.88352487182787,4.341463414634147,0.395749081,312.5824175824176,3.826266571463202,10.74144317128364,4.9
0.01219,0.07353,0.1578036907815649,18.5126814326923,1_9_Ele_2,"Dr. Kelley said that, when children are around ten, their natural wake-up time is about 6.30am; at 16, this rises to 8am; and, at 18, a person's natural waking hour is 9am, although you may think they are just a lazy teenager. The normal school starting time works for 10-year-olds but not for 16- to 18-year-olds. For the older teenagers, it might be better to start the school day at 11am or even later. “A 7am wake-up time for older teenagers,” says Kelley, “is the same as a 4.30am start for a teacher in their 50s.”",520,Ele,1_9_2,89.08,4.8,6.82,6.26,6.4,8.87,7.4,7.333333333333334,11,117,96,6,425,395,2,77,118.52,114.91,49.69,1.3,0.5188679245283019,0.4579439252336448,5,3.25,4.752091665118946,5.51606514111608,3.663793103448276,0.6606580039,278.0933219178082,4.3669573712166265,10.972056887744325,4.113013698630137
0.00754,0.10709,0.1222333630909797,10.70155525294118,1_9_Ele_3,"He says the solution is not to tell teenagers to go to bed earlier. “The body's natural rhythm is controlled by a particular kind of light,” says Kelley. “The eye has cells that report to a part of the brain that controls our sleep rhythms over a 24-hour cycle. It's like saying: ‘Why can't you control your heartbeat?'”",320,Ele,1_9_3,82.14,5.4,8.56,6.84,8.8,9.8,7.2,7.25,11,75,58,4,263,247,4,46,114.05,111.77,48.82,1.5,0.4666666666666667,0.3870967741935484,5,3.0,5.461396775864284,6.777969360590562,3.602739726027397,0.53630464,244.56034482758622,4.105592675948644,10.261093591443391,4.258620689655173
-0.05506,0.02694,0.1428036476423269,12.401501822620371,1_9_Ele_4,"But it isn't just students who would benefit from a later start. Kelley says the working day should be more linked to our natural rhythms. Describing the average sleep loss per night for different age groups, he says: “Between 14 and 24, people lose more than two hours. For people aged between 24 and about 30 or 35, they lose about an hour and a half. That can continue up until you're about 55 when it's in balance again. The 10-year-old and 55-year-old wake and sleep naturally at the same time.”",500,Ele,1_9_4,81.43,5.7,8.72,7.07,9.3,8.38,7.4,7.75,11,117,91,6,410,391,7,73,113.34,111.57,48.21,1.5,0.6041666666666666,0.5306122448979592,3,2.1666666666666665,4.901804724831945,5.839841583549686,3.867924528301887,0.58636796,386.62150719729044,4.180106851541046,10.21201954680377,4.297205757832345
0.115,0.19619,0.1444527623622644,12.864158604761895,1_9_Ele_5,"So, should workplaces have staggered starting times, too? Should people in their 50s and above come in at 8am, people in their 30s start at 10am and the teenage apprentice at 11am? Kelley says that synchronized hours could have “many positive effects. The positive side is that people's performance, mood and health will improve. It's very positive because it's a solution that will make people less ill, and happier and better at what they do.”",445,Ele,1_9_5,73.17,6.8,9.2,9.68,10.4,9.01,9.4,8.1,12,103,75,5,371,356,8,55,107.54,106.28,43.91,2.0,0.5769230769230769,0.4691358024691358,4,1.8,5.275911711154284,6.195363833422436,4.122222222222222,0.447827613,442.65775950668035,4.634790933054808,10.896469153196207,4.736896197327852
0.08102,0.11502,0.2828273279625564,18.30448292025862,1_9_Ele_6,"There would probably be fewer accidents because drivers would be more awake, he says. It could mean the end of rush hour because people would stagger their work times and the times of their school run. A later start to the day for many, says Kelley, “is something that would benefit all people, particularly families. Parents go and try to wake up teenagers who are waking up three hours too early. It creates problems for everybody.” So, what time does Kelley start work? “I am 67 so that means I'm like a 10-year-old and I get up just after six. I wake naturally.” And, yes, he says he finds the start of his working day much easier now than when he was younger.",664,Ele,1_9_6,82.95,5.1,7.76,6.6,8.5,7.53,6.2,7.0,17,160,123,9,542,519,8,97,114.87,112.13,49.49,1.5,0.52,0.4682539682539682,3,1.6666666666666667,5.1017266850726095,5.97929310727386,3.816901408450704,0.737954791,349.50187734668333,4.3891531329219395,10.052147074782878,4.2190237797246555
0.12827,0.1964,0.2451884737036322,0.868170453448279,1_10_Adv_1,"Agios Efstratios is so remote, so forgotten by the banks, the government and most of the modern world that the mobile phone network can't process data and there isn't a single ATM or credit- card machine on the island. Before Greece was plunged into financial chaos, residents of this tranquil outpost in the northern Aegean managed quite well. They did their banking at the post office and the few dozen rooms to rent were booked out every summer with people who had heard – by word of mouth – of its spectacular empty beaches, clear seas and fresh seafood.",558,Adv,1_10_1,55.61,13.5,14.57,10.11,11.2,9.63,17.1,18.5,15,134,97,3,460,448,6,68,89.89,88.44,39.08,2.7,0.5050505050505051,0.4545454545454545,4,3.0,5.944395650230186,5.8841943391237335,4.25925925925926,0.8179854687,379.61021276595744,4.7764030346697925,11.554732291143297,4.588085106382978
0.1127,0.17026,0.1651993805351477,18.23837043311688,1_10_Adv_2,"But, because the island still runs on cash, the closure of banks nationwide has been devastating. Residents have been forced to make nine-hour round trips to the nearest big island to get cash and Greek visitors say they can't get together enough cash to come. “Tourist numbers are down 80% this year,” said Mayor Maria Kakali, in an office in the village where she grew up, home to around 200 people. “Even people born here and living in Athens, who have their own places on the island, aren't coming.”",503,Adv,1_10_2,74.22,8.4,10.72,8.83,9.5,8.11,11.6,12.375,7,116,89,4,415,396,5,68,106.09,103.39,44.25,2.1,0.4891304347826087,0.5108695652173914,3,2.5,5.43827473409327,6.310886415928852,3.878504672897196,0.62767948,323.3333333333333,4.315236387717449,10.79659889412942,4.449438202247191
0.14752,0.20998,0.2578851226612091,3.4709282242424067,1_10_Adv_3,"Kakali has badgered the government and a major Greek bank into promising an ATM within weeks but she still feels it may come too late for this season on an island where tourism dwarfs the two other sources of income: fishing and agriculture: “We have almost no reservations in August, when usually we have people calling us up asking to find a room and we can't help them.” A hard winter ahead may be slightly improved by 50 workers billeted in the village to expand the harbor but there is an even bigger crisis looming because the government has said it will end a decades-old tax break for islands.",601,Adv,1_10_3,33.08,22.2,23.27,9.36,0.0,10.11,27.1,28.0,16,149,109,2,493,484,6,75,67.25,67.17,33.05,2.9,0.4774774774774775,0.4054054054054054,4,4.0,6.216697215617485,6.216697215617485,4.25,0.709640454,441.09300538047654,4.805678552510553,10.724516763971105,4.4189085318985395
0.12652,0.12496,0.4710587885786587,11.627955730612246,1_10_Adv_4,"Created to help island communities survive when they were suffering mass emigration, a lower sales tax contained the costs of living in places where everything had to be imported and made tourism more affordable. Tourist favorites such as Mykonos fear that losing the tax breaks will make it hard for them to compete with Turkey but, for Agios Efstratios, it poses a far greater threat. “If we have to pay a tax of 23%, I'm sorry to say it but we will all die on the island,” says Kakali. Food and fuel are already more expensive than on mainland Greece, there are no economies of scale and little economic flexibility on an island which, even in summer, has only three shops, two restaurants and not a single official hotel. “This is an expensive island. Everything, even milk or bread, has changed hands three or four times before it gets to us and each middleman has to take a profit,” said Provatas Costas, a 58-year-old fisherman.",935,Adv,1_10_4,60.48,11.7,13.91,9.17,12.5,9.5,14.3,14.75,22,227,165,6,771,744,16,124,94.79,93.63,41.84,2.6,0.5029940119760479,0.4583333333333333,6,2.833333333333333,5.460724837953517,6.502744717704176,4.057894736842106,0.9843694977,355.1045154743785,4.6019090668019285,11.039609068895707,4.488077118214105
0.18731,0.24131,0.3295932856162749,5.154786262499977,1_10_Adv_5,"For Agios Efstratios and its closest large neighbor, Lemnos, the timing of the crisis is particularly cruel. They were condemned to relative obscurity for years in part because they are served by slow and unreliable ferries. In 2015, the government had finally given the contract to a new, efficient company, drawing floods of new visitors to explore the islands' largely overlooked charms, before the bank controls hit. “This season started out as the best season in 30 years and, in one week, became the worst,” said Atzamis Konstantinos, a travel agent in Lemnos who used to earn €15,000 a month as a captain of petroleum tankers and other large ships but came home because he missed it so much.",698,Adv,1_10_5,49.69,13.7,14.95,10.63,13.0,10.02,16.4,15.25,24,177,119,4,580,561,12,79,86.44,84.42,39.06,3.2,0.5378151260504201,0.475,5,3.5,6.0992550638935485,6.684451656662215,4.264705882352941,1.021024907778,479.18635724331926,5.041514297209172,11.370624082290481,4.70323488045007
0.15504,0.18489,0.359357497020205,9.75235359350479,1_10_Adv_6,"Lemnos has dozens of wild beaches, where even at the height of summer you can swim and sunbathe virtually alone, a small nightlife scene, and numerous cultural sites. Lemnos is the eighth largest island in Greece so it is in line for the first round of tax increases in autumn 2015 but far less wealthy than many smaller ones. It has just over 3,000 beds for visitors, compared with tens of thousands on an island such as Rhodes. Its councilors say that they will fight the tax rise, although none can say how. “We have been suffering economically in recent years and, now, we will suffer more,” said Lemnos Mayor, Dimitris Marinakis. “When there is not enough money, you reduce your consumption and therefore the whole economy declines.”",738,Adv,1_10_6,75.24,8.1,11.33,9.46,10.1,9.38,11.7,11.4,23,172,128,6,611,590,9,96,107.11,101.79,43.02,2.2,0.5390625,0.5390625,6,2.833333333333333,5.587321666454585,6.184322825299611,4.128378378378378,0.78019840167,287.34289439374186,4.492325518383933,11.344043795671947,4.604954367666232
0.22593,0.25535,0.3626709775822339,15.321175471037163,1_10_Adv_7,"If taxes go up, even more young people will leave, warns Mayor Kakali, who has devoted her year in office to improving education on the island to help keep it an attractive place for families. Because it is one of the smallest islands, Agios Efstratios has until 2017 before the rise is due to come in, so Kakali hopes that the roller coaster of Greek politics means it yet may be spared. If not, though, she plans to travel to Athens to remind the distant government what the tax rise would cost. “The truth is the government doesn't pay much attention to the islands of the north Aegean,” she said, “so I would take all the kids from our school to the gates of parliament, to tell them: ‘There is still life in these islands'.”",729,Adv,1_10_7,62.55,12.9,15.89,7.9,12.6,8.59,16.2,14.75,15,176,135,4,595,573,11,107,94.36,91.86,42.22,2.4,0.4852941176470588,0.3897058823529412,4,3.25,5.2724896389635365,5.936708545800194,3.789808917197452,1.2480148787,250.28086419753086,4.528151959717205,10.555235483508802,4.2444444444444445
0.13462,0.22778,0.1708844342470413,6.243059434747469,1_10_Ele_1,"The Greek island of Agios Efstratios is very remote. It has been forgotten by the banks, the government and most of the modern world. It doesn't have a single ATM or credit-card machine. Before the economic crisis in Greece, the people of this peaceful island in the northern Aegean lived quite well. The few rooms to rent were fully booked every summer with people enjoying its empty beaches, clear seas and fresh seafood.",423,Ele,1_10_1,73.58,6.6,7.48,9.21,9.4,8.47,8.5,7.5,8,104,73,5,351,341,6,49,107.95,103.48,44.78,2.2,0.4933333333333333,0.4666666666666667,3,2.4,5.559240006260342,6.081611897846312,4.280487804878049,0.7197105287,251.31849315068493,4.610511744253765,11.02054618996324,4.671232876712328
0.09097,0.145,0.149828996575849,14.381797496851554,1_10_Ele_2,"But the island still uses only cash so the closure of the Greek banks has had a serious effect. Local people have to make nine-hour round trips to the nearest big island to get cash. Greek visitors say they don't have enough cash to come. “Tourist numbers have reduced by 80% this year,” said Mayor Maria Kakali, in an office in the village where she grew up. The village has about 200 people. “Even people born here and living in Athens, who have their own places on the island, aren't coming.”",495,Ele,1_10_2,81.43,5.7,6.96,6.78,6.4,7.69,7.1,6.916666666666667,9,117,91,6,405,387,2,67,113.34,111.57,48.64,1.5,0.4893617021276595,0.4787234042553192,3,2.333333333333333,5.537964712397187,6.476278419577753,3.75,0.7137087,372.211732355637,4.197567533959458,10.590373152683755,4.2520623281393215
0.11642,0.2106,0.1272507770209573,14.133869943181791,1_10_Ele_3,"Kakali has asked the government and a major Greek bank to install an ATM, and this should arrive soon. But tourism is the main business on the island, and she feels the ATM may come too late for this season. “We have almost no reservations in August, when usually we are full.” But there is an even bigger crisis ahead – the government has said it will end a tax break for islands.",381,Ele,1_10_3,78.59,6.8,8.31,6.49,8.8,7.16,7.8,10.125,5,91,72,4,309,299,4,57,110.48,110.09,48.62,1.6,0.4722222222222222,0.4166666666666667,3,2.0,5.999318432043378,6.67736828739537,3.814814814814815,0.56991653,283.4748858447489,4.265556317486175,10.62227048149896,4.095890410958904
0.07594,0.09956,0.3151326923350084,16.474253405766138,1_10_Ele_4,"The sales tax break was created to help people on islands survive when lots of people were emigrating. Islands that are popular with tourists, such as Mykonos, fear that losing the tax break will make things very hard for them. But, for Agios Efstratios, it is a much bigger problem. “If we have to pay a tax of 23%, we will all die on the island,” says Kakali. Food and fuel are already more expensive than on mainland Greece. Even in summer, the island has only three shops, two restaurants and not one official hotel. “This is an expensive island. Everything, even milk or bread, has been bought and sold three or four times by middlemen before it gets to us and so is very expensive,” said Provatas Costas, a 58-year-old fisherman.",735,Ele,1_10_4,80.11,6.2,8.72,7.77,9.8,7.92,8.4,7.142857142857142,13,175,132,8,604,577,11,102,112.01,107.74,47.02,1.8,0.5,0.4552238805970149,5,2.75,5.286327284481421,6.67826161798523,3.847133757961784,0.7858826047,276.55555555555554,4.349342749868149,11.011338060601688,4.371212121212121
0.12651,0.20632,0.1769865559954535,12.480141522916654,1_10_Ele_5,"Things are also difficult for the island of Lemnos, the closest large neighbor of Agios Efstratios. People saw the islands as remote for years partly because the only way to get there was by slow and unreliable ferries. In 2015, they finally had new, efficient ferries and this brought many new visitors to explore these islands. But, then, the bank controls began. “This season started as the best season in 30 years and, in one week, it became the worst,” said Atzamis Konstantinos, a travel agent in Lemnos.",510,Ele,1_10_5,62.07,9.0,9.77,9.28,9.9,8.46,10.0,10.2,16,128,88,5,423,407,7,57,98.89,98.62,44.18,2.6,0.5113636363636364,0.4886363636363636,3,2.4,5.906103107659955,6.644001981154611,4.0673076923076925,0.7625221471,298.7497630331753,4.979300434133082,11.216516159747458,4.62085308056872
0.11183,0.17067,0.2523642358597074,14.88063801132075,1_10_Ele_6,"Lemnos has wild beaches, where you can swim and sunbathe almost alone, a small nightlife scene and many cultural sites. Lemnos is the eighth largest island in Greece so it will have to pay the first round of tax increases in autumn 2015. But Lemnos is far less wealthy than many smaller islands. It has just over 3,000 beds for visitors – Rhodes, for example, has tens of thousands of beds. “We have been suffering economically in recent years and now we will suffer more,” said Lemnos Mayor, Dimitris Marinakis.",512,Ele,1_10_6,78.79,6.7,9.82,8.99,9.4,9.49,9.8,10.2,15,120,89,5,423,408,6,66,110.68,105.04,44.5,2.0,0.5280898876404494,0.5056179775280899,4,2.4,5.523019841758893,6.397072211444661,4.106796116504855,0.49675963877,372.239332096475,4.516020298449509,12.155836567155132,4.5278293135436
0.16764,0.22637,0.2424479854780834,14.728576246153818,1_10_Ele_7,"If taxes go up, more young people will leave, warns Mayor Kakali. Because it is one of the smallest islands, Agios Efstratios will not have to pay the tax increase until 2017. And Kakali hopes the political situation in Greece will change before then. But, if not, she plans to travel to Athens to remind the distant government what the tax rise would cost. “The government doesn't pay much attention to the islands of the north Aegean,” she said, “so I would take all the kids from our school to the gates of parliament, to tell them: ‘There is still life in these islands'.”",576,Ele,1_10_7,75.74,7.9,9.86,7.95,9.9,8.16,10.4,11.4,11,136,104,5,473,452,7,82,107.62,104.57,45.76,2.0,0.4571428571428571,0.4,4,2.6,5.282883409779156,6.154972753070069,3.784,0.9924821387,361.5136436597111,4.509957657730708,10.654280881242121,4.341091492776886
0.27737,0.31204,0.3762301708081177,17.38449412054794,2_1_Adv_1,"There are approximately 50,000 mystery shopping trips carried out every month in the UK, according to the Mystery Shopping Providers Association, and, because more and more spending takes place online, the demand for mystery shoppers is growing. Mystery shoppers pretend to be a customer in a store but they are really collecting information on how good or bad its service is. “Retailers are becoming increasingly aware that shoppers who are prepared to set foot in a physical store want a service and an experience they can't get online,” says Simon Boydell, spokesman for Marketforce, which has more than 300,000 mystery shoppers on its books. “Our clients want to measure how well their stores are delivering on that experience.”",732,Adv,2_1_1,49.99,13.6,15.53,12.66,13.8,9.78,17.9,20.666666666666668,22,182,118,4,615,597,14,77,86.75,81.25,35.8,3.5,0.4957983193277311,0.4285714285714285,3,3.0,4.800798848454618,5.870998231358281,4.58955223880597,0.6764612518929,250.66101694915255,3.7619193316830946,11.362257116736517,5.059322033898305
