text_id,align_idx,diff_CAREC,diff_CAREC_M,diff_CARES,diff_CML2RI,diff_flesch_reading_ease,diff_flesch_kincaid_grade_score,diff_gunning_fog_index,diff_coleman_liau_index,diff_smog_index,diff_dale_chall_score,diff_ARI,diff_linsear_formula,diff_difficult_words_count,diff_syllable_count,diff_lexicon_count,diff_sentence_count,diff_char_count,diff_letter_count,diff_polysyllabcount,diff_monosyllabcount,diff_fernansex_huerta,diff_szigriszt_pazos,diff_gutierrez_polini,diff_crawford,diff_cpidr_density,diff_depid_density,diff_max_embedding_depth,diff_avg_embedding_depth,diff_mean_entropy,diff_mean_entropy_sents,diff_word_length,diff_wordFreq_frequency,diff_gpt2_surprisal,diff_Wordfreq_Frequency,diff_Length,diff_TF,diff_CML2RI_(-),diff_flesch_reading_ease_(-),diff_lexicon_count_(-),diff_monosyllabcount_(-),diff_fernansex_huerta_(-),diff_szigriszt_pazos_(-),diff_gutierrez_polini_(-),diff_wordFreq_frequency_(-),CAREC_Adv,CAREC_M_Adv,CARES_Adv,CML2RI_Adv,flesch_reading_ease_Adv,flesch_kincaid_grade_score_Adv,gunning_fog_index_Adv,coleman_liau_index_Adv,smog_index_Adv,dale_chall_score_Adv,ARI_Adv,linsear_formula_Adv,difficult_words_count_Adv,syllable_count_Adv,lexicon_count_Adv,sentence_count_Adv,char_count_Adv,letter_count_Adv,polysyllabcount_Adv,monosyllabcount_Adv,fernansex_huerta_Adv,szigriszt_pazos_Adv,gutierrez_polini_Adv,crawford_Adv,cpidr_density_Adv,depid_density_Adv,max_embedding_depth_Adv,avg_embedding_depth_Adv,mean_entropy_Adv,mean_entropy_sents_Adv,word_length_Adv,wordFreq_frequency_Adv,gpt2_surprisal_Adv,Wordfreq_Frequency_Adv,Length_Adv,CAREC_Ele,CAREC_M_Ele,CARES_Ele,CML2RI_Ele,flesch_reading_ease_Ele,flesch_kincaid_grade_score_Ele,gunning_fog_index_Ele,coleman_liau_index_Ele,smog_index_Ele,dale_chall_score_Ele,ARI_Ele,linsear_formula_Ele,difficult_words_count_Ele,syllable_count_Ele,lexicon_count_Ele,sentence_count_Ele,char_count_Ele,letter_count_Ele,polysyllabcount_Ele,monosyllabcount_Ele,fernansex_huerta_Ele,szigriszt_pazos_Ele,gutierrez_polini_Ele,crawford_Ele,cpidr_density_Ele,depid_density_Ele,max_embedding_depth_Ele,avg_embedding_depth_Ele,mean_entropy_Ele,mean_entropy_sents_Ele,word_length_Ele,wordFreq_frequency_Ele,gpt2_surprisal_Ele,Wordfreq_Frequency_Ele,Length_Ele
2_6_1,441,0.031210000000000016,0.029210000000000014,0.11494425719297789,-6.598666110833335,-11.5,2.3000000000000007,2.130000000000001,1.33,0.0,1.0999999999999996,2.3000000000000007,2.5,2.0,6.0,3.0,0.0,20.0,21.0,1.0,1.0,-9.060000000000002,-6.439999999999998,-3.239999999999995,0.2999999999999998,-0.0185185185185186,-0.05092592592592593,1.0,1.0,0.047624523778790895,0.047624523778790895,0.37619047619047663,0.055030440000000014,-0.24534510041682545,0.2278910886063752,0.22575250836120375,-95.18206521739131,6.598666110833335,11.5,-3.0,-1.0,9.060000000000002,6.439999999999998,3.239999999999995,-0.055030440000000014,0.17771,0.34571,0.222402079889447,-7.788587437500006,45.09,13.4,16.55,13.58,0.0,13.43,17.3,18.0,10,41,26,1,142,137,5,16,84.32,82.59,34.99,3.5,0.4814814814814814,0.4074074074074074,4,4.0,5.117924155826064,5.117924155826064,4.733333333333333,0.262548667,4.6770719490269155,12.005691681282533,5.269230769230769,0.1465,0.3165,0.1074578226964691,-1.1899213266666706,56.59,11.1,14.42,12.25,0.0,12.33,15.0,15.5,8,35,23,1,122,116,4,15,93.38,89.03,38.23,3.2,0.5,0.4583333333333333,3,3.0,5.0702996320472735,5.0702996320472735,4.357142857142857,0.207518227,4.922417049443741,11.777800592676158,5.043478260869565
2_6_1,442,0.14574000000000004,0.17774,0.24946726529185842,-38.29006025619047,-52.82,12.0,10.32,6.319999999999999,-6.4,4.109999999999999,12.9,13.0,4.0,11.0,2.0,-2.0,29.0,27.0,2.0,-2.0,-43.07000000000001,-38.33,-13.130000000000003,3.3,0.11259259259259258,-0.020000000000000018,0.0,0.33333333333333326,-0.7755461154695604,-1.7358712008819746,0.4107142857142865,0.01398373,-0.051939180992129685,0.9353164670962766,0.6799999999999997,-61.848888888888865,38.29006025619047,52.82,-2.0,2.0,43.07000000000001,38.33,13.130000000000003,-0.01398373,0.29915,0.46715,0.1452467778123879,-0.3391059133333343,44.07,13.8,15.24,12.02,0.0,12.58,16.5,16.5,7,42,27,1,140,135,3,18,83.3,82.92,37.25,3.5,0.5925925925925926,0.5,2,2.0,5.14285014953137,5.14285014953137,4.375,0.22553401,3.8624677769322364,11.616810176388949,5.0,0.15341,0.28941,-0.1042204874794705,37.95095434285714,96.89,1.8,4.92,5.7,6.4,8.47,3.6,3.5,3,31,25,3,111,108,1,20,126.37,121.25,50.38,0.2,0.48,0.52,2,1.6666666666666667,5.91839626500093,6.878721350413344,3.9642857142857135,0.21155028,3.914406957924366,10.681493709292672,4.32
2_6_1,443,-0.07630999999999999,-0.07035000000000002,0.0016360614036498022,-2.357758991666665,-25.209999999999994,7.599999999999998,8.11,1.870000000000001,0.0,2.42,9.400000000000002,12.25,3.0,1.0,-2.0,-1.0,-2.0,-2.0,1.0,-4.0,-22.83,-23.570000000000007,-7.960000000000001,1.0,0.08030888030888034,-0.006949806949807014,0.0,0.0,0.4706662295773869,-0.19412117423915465,0.17380952380952408,-0.12603949000000003,0.5015733425451523,0.5550903109579703,0.2254826254826261,92.63957528957528,2.357758991666665,25.209999999999994,2.0,4.0,22.83,23.570000000000007,7.960000000000001,0.12603949000000003,0.15353,0.30244,0.0767105278481568,1.7687782916666706,35.95,16.9,22.0,13.3,0.0,11.24,21.1,24.5,12,56,35,1,186,181,7,23,75.14,72.16,32.79,3.8,0.4857142857142857,0.3714285714285714,3,3.0,5.602535817993336,5.602535817993336,4.65,0.29404262,3.432887640169689,10.376332074246227,5.171428571428572,0.22984,0.37279,0.075074466444507,4.126537283333335,61.16,9.3,13.89,11.43,0.0,8.82,11.7,12.25,9,55,37,2,188,183,6,27,97.97,95.73,40.75,2.8,0.4054054054054054,0.3783783783783784,3,3.0,5.131869588415949,5.79665699223249,4.476190476190476,0.42008211,2.9313142976245365,9.821241763288256,4.945945945945946
2_6_2,444,0.01979,0.037979999999999986,0.1564549356158907,-4.8152642444444425,-14.04,3.4000000000000004,3.709999999999999,4.67,0.0,1.67,5.7,4.25,0.0,-2.0,-3.0,-1.0,-6.0,-6.0,0.0,-3.0,-11.61,-16.230000000000004,-7.310000000000002,1.8000000000000003,0.0039215686274509665,0.06944444444444442,0.0,0.0,0.7406581621284234,0.2895813573199133,0.5050505050505047,-0.015298908,0.9492788270209767,1.2297716992474683,0.5546218487394965,196.15021008403363,4.8152642444444425,14.04,3.0,3.0,11.61,16.230000000000004,7.310000000000002,0.015298908,0.04829,0.22829,0.0806634931058891,5.1560533666666615,57.27,8.8,14.17,11.94,0.0,12.23,11.5,9.0,5,23,14,1,77,72,3,9,96.56,90.49,40.41,3.2,0.5333333333333333,0.625,2,2.0,7.335648318478559,7.335648318478559,4.277777777777778,0.023163612,6.837515615725091,13.799709434927907,5.142857142857143,0.0285,0.19031,-0.0757914425100016,9.971317611111104,71.31,5.4,10.46,7.27,0.0,10.56,5.8,4.75,5,25,17,2,83,78,3,12,108.17,106.72,47.72,1.4,0.5294117647058824,0.5555555555555556,2,2.0,6.594990156350136,7.046066961158646,3.772727272727273,0.03846252,5.8882367887041145,12.569937735680439,4.588235294117647
2_6_2,445,0.052640000000000006,0.05404999999999999,0.2586540027223468,-8.962007381944453,-78.35,13.5,13.170000000000002,11.329999999999998,0.0,3.0199999999999996,13.6,12.75,5.0,14.0,-2.0,-1.0,31.0,31.0,5.0,-9.0,-58.71,-56.220000000000006,-20.7,4.4,0.10333333333333339,0.09999999999999998,2.0,3.0,0.09772389474448762,-0.43633723259818424,1.6737400530503974,0.01399634999999999,0.875370187292928,1.4493312027655545,1.7547826086956526,228.27413043478262,8.962007381944453,78.35,2.0,9.0,58.71,56.220000000000006,20.7,-0.01399634999999999,0.08192,0.23681,0.2151782441837353,-3.3853269444444507,-2.64,19.3,21.37,20.31,0.0,12.33,21.2,19.5,10,50,23,1,152,148,8,8,51.38,48.4,24.73,6.4,0.5833333333333334,0.6,5,5.0,5.796031742394122,5.796031742394122,5.846153846153846,0.12627005,4.4645703227623645,12.351593122498773,6.434782608695652,0.02928,0.18276,-0.0434757585386115,5.576680437500002,75.71,5.8,8.2,8.98,0.0,9.31,7.6,6.75,5,36,25,2,121,117,3,17,110.09,104.62,45.43,2.0,0.48,0.5,3,2.0,5.698307847649635,6.232368974992307,4.172413793103448,0.1122737,3.5892001354694365,10.902261919733219,4.68
2_6_2,446,0.05932000000000001,0.05732,0.005522252593699109,0.26845241363636774,-16.92,2.3000000000000007,2.110000000000001,3.6499999999999995,0.0,0.8399999999999999,3.8000000000000007,2.0,1.0,3.0,0.0,0.0,15.0,12.0,1.0,-1.0,-12.0,-9.840000000000003,-6.130000000000003,0.8000000000000003,-0.0652173913043479,-0.10869565217391303,0.0,0.0,-0.40665209939703484,-0.40665209939703484,0.6818181818181821,5.364013999997752e-05,1.6082959389389466,1.735296184887689,0.8704453441295552,3.431511470985157,-0.26845241363636774,16.92,-0.0,1.0,12.0,9.840000000000003,6.130000000000003,-5.364013999997752e-05,-0.12089,0.05911,-0.1202008660307425,5.640123963636356,69.11,8.3,9.71,9.86,0.0,9.57,11.9,10.5,3,26,19,1,96,89,1,14,103.46,102.58,43.11,2.2,0.4347826086956521,0.391304347826087,4,4.0,4.626911536275328,4.626911536275328,4.409090909090909,0.15885620014,4.746475451339323,11.892523161733694,4.923076923076923,-0.18021,0.00179,-0.1257231186244416,5.371671549999988,86.03,6.0,7.6,6.21,0.0,8.73,8.1,8.5,2,23,19,1,81,77,0,15,115.46,112.42,49.24,1.4,0.5,0.5,4,4.0,5.033563635672363,5.033563635672363,3.727272727272727,0.15880256,3.138179512400376,10.157226976846005,4.052631578947368
2_6_2,447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12230159818298247,0.011089390316231018,0.05555555555555536,16.236111111111086,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.11634,0.30834,-0.1338129608308638,17.096274559999998,113.1,-0.4,3.6,-1.67,0.0,7.59,0.4,3.5,0,9,9,1,33,27,0,9,137.66,135.54,62.95,-0.9,0.4444444444444444,0.6363636363636364,2,2.0,5.653099938313577,5.653099938313577,2.6153846153846154,0.04549811,4.440379160559839,11.480167692324319,3.2777777777777777,0.11634,0.30834,-0.1338129608308638,17.096274559999998,113.1,-0.4,3.6,-1.67,0.0,7.59,0.4,3.5,0,9,9,1,33,27,0,9,137.66,135.54,62.95,-0.9,0.4444444444444444,0.6363636363636364,2,2.0,5.653099938313577,5.653099938313577,2.6153846153846154,0.04549811,4.318077562376857,11.469078302008088,3.2222222222222223
2_6_2,448,-0.040209999999999996,-0.04421,0.0667574876137737,-3.8578587363636245,-9.47999999999999,1.5,0.3000000000000007,1.62,0.0,0.5299999999999994,1.8000000000000007,0.5,1.0,3.0,1.0,0.0,10.0,10.0,0.0,-1.0,-7.019999999999996,-6.340000000000003,-3.1000000000000014,0.5,-0.030952380952380953,-0.021645021645021634,1.0,1.0,-0.42182674469606773,-0.42182674469606773,0.26679841897233114,0.003844419999999904,-0.25211257161572576,0.5149374504928623,0.28095238095238173,37.56934523809525,3.8578587363636245,9.47999999999999,-1.0,1.0,7.019999999999996,6.340000000000003,3.1000000000000014,-0.003844419999999904,0.06637,0.24037,-0.0850136353316848,0.926511963636365,75.54,7.9,10.3,7.83,0.0,10.69,10.4,11.5,3,27,21,1,95,91,1,16,107.42,105.74,45.82,1.9,0.6190476190476191,0.4545454545454545,3,3.0,4.956507260389766,4.956507260389766,4.130434782608695,0.1714097940499999,3.938695151358843,11.226976332022865,4.380952380952381,0.10658,0.28458,-0.1517711229454585,4.7843706999999895,85.02,6.4,10.0,6.21,0.0,10.16,8.6,11.0,2,24,20,1,85,81,1,17,114.44,112.08,48.92,1.4,0.65,0.4761904761904761,2,2.0,5.378334005085834,5.378334005085834,3.863636363636364,0.16756537405,4.190807722974569,10.712038881530002,4.1
2_6_3,449,-0.050159999999999996,-0.052159999999999984,0.042960033681851,-7.282783960000003,-17.939999999999998,2.7,2.6099999999999994,4.17,0.0,3.5299999999999994,3.9000000000000004,2.5,4.0,5.0,1.0,0.0,17.0,17.0,1.0,-1.0,-13.019999999999996,-14.060000000000002,-7.410000000000004,1.1,0.02573529411764708,0.02941176470588236,1.0,1.0,0.38194439519184886,0.38194439519184886,0.6725146198830405,-0.003970899999999999,0.21488971263170242,0.5894494447630105,0.7279411764705879,-16.113970588235304,7.282783960000003,17.939999999999998,-1.0,1.0,13.019999999999996,14.060000000000002,7.410000000000004,0.003970899999999999,0.11908,0.29708,-0.0412284935279717,-6.169201960000002,54.22,9.9,11.51,13.45,0.0,11.91,12.8,10.5,6,28,17,1,93,91,2,9,93.5,87.22,37.33,3.5,0.5882352941176471,0.5294117647058824,3,3.0,6.458050305854816,6.458050305854816,4.894736842105263,0.1267387999999999,4.922101736068726,11.132622701508621,5.352941176470588,0.16924,0.34924,-0.0841885272098227,1.113582000000001,72.16,7.2,8.9,9.28,0.0,8.38,8.9,8.0,2,23,16,1,76,74,1,10,106.52,101.28,44.74,2.4,0.5625,0.5,2,2.0,6.076105910662967,6.076105910662967,4.222222222222222,0.1307096999999999,4.707212023437023,10.543173256745611,4.625
2_6_3,450,-0.01805000000000001,-0.002899999999999958,0.0133788757974789,-3.6661778638888896,16.92,-2.4000000000000004,-2.66,-0.75,0.0,1.0500000000000007,-0.5999999999999996,-3.0,1.0,-2.0,0.0,0.0,-2.0,-2.0,-2.0,0.0,12.0,8.310000000000002,1.2899999999999991,-0.5999999999999999,0.06666666666666665,0.0,1.0,1.0,-0.004282639558038426,-0.004282639558038426,-0.11111111111111116,0.03950189999999999,-0.8429437860846516,-0.04889797604436019,-0.13333333333333375,108.78333333333336,3.6661778638888896,-16.92,-0.0,-0.0,-12.0,-8.310000000000002,-1.2899999999999991,-0.03950189999999999,0.29374,0.45556,-0.1612726490313767,4.277213924999998,81.63,5.6,8.67,5.33,0.0,11.75,5.9,7.5,4,20,15,1,63,60,1,11,113.54,108.77,51.15,1.8,0.4666666666666667,0.4,4,4.0,5.480783882110099,5.480783882110099,3.5,0.15618659,3.611001358429591,10.941532293803858,4.0,0.31179,0.45846,-0.1746515248288556,7.943391788888888,64.71,8.0,11.33,6.08,0.0,10.7,6.5,10.5,3,22,15,1,65,62,3,11,101.54,100.46,49.86,2.4,0.4,0.4,3,3.0,5.485066521668138,5.485066521668138,3.611111111111111,0.11668469,4.453945144514242,10.990430269848218,4.133333333333334
2_6_3,452,-0.04096999999999999,-0.040970000000000006,-0.01933179494916959,-1.4205598888888886,0.0,0.0,0.0,0.9300000000000006,0.0,0.0,0.6999999999999993,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,-1.4899999999999949,0.0,0.0,0.0,0.0,0.0,0.011248697262332463,0.011248697262332463,0.11111111111111116,-0.0007459999999999967,0.49090363185790054,0.13258039064645466,0.1538461538461533,-34.22115384615381,1.4205598888888886,-0.0,-0.0,-0.0,-0.0,-0.0,1.4899999999999949,0.0007459999999999967,-0.11689,0.06311,-0.1355213971217548,6.175505711111107,66.74,7.2,11.35,8.63,0.0,9.14,8.6,7.5,3,19,13,1,65,60,2,9,103.58,102.78,45.88,2.2,0.5714285714285714,0.5714285714285714,1,1.0,5.2229237293212565,5.2229237293212565,3.7222222222222223,0.03675345,6.014768151167887,12.811541956509224,4.615384615384615,-0.07592,0.10408,-0.1161896021725852,7.596065599999996,66.74,7.2,11.35,7.7,0.0,9.14,7.9,7.5,3,19,13,1,63,58,2,9,103.58,102.78,47.37,2.2,0.5714285714285714,0.5714285714285714,1,1.0,5.211675032058924,5.211675032058924,3.611111111111111,0.03749945,5.523864519309987,12.67896156586277,4.461538461538462
2_6_3,453,0.03221,0.03420999999999999,-0.0437991890235782,0.8738928782051261,-8.46,1.200000000000001,0.0,0.5800000000000001,0.0,0.0,0.5999999999999996,-0.5,1.0,1.0,0.0,0.0,3.0,2.0,0.0,-1.0,-6.0,-2.969999999999999,-0.9200000000000017,0.2999999999999998,0.0,0.0,0.0,0.0,0.19182758132742617,0.19182758132742617,-0.041538461538461746,0.00703440000000001,0.4265832697158256,-1.5554164280211378,0.30303030303030365,-63.41233766233762,-0.8738928782051261,8.46,-0.0,1.0,6.0,2.969999999999999,0.9200000000000017,-0.00703440000000001,0.10159,0.27759,0.0089649866736317,3.908593416666669,58.62,10.3,12.21,9.52,0.0,12.2,12.1,12.5,5,31,21,1,103,97,2,13,95.42,93.87,43.05,2.9,0.6190476190476191,0.5454545454545454,3,3.0,5.934309712344369,5.934309712344369,4.038461538461538,0.11443654,4.841870932351975,10.762438880540113,4.666666666666667,0.06938,0.24338,0.0527641756972099,3.034700538461543,67.08,9.1,12.21,8.94,0.0,12.2,11.5,13.0,4,30,21,1,100,95,2,14,101.42,96.84,43.97,2.6,0.6190476190476191,0.5454545454545454,3,3.0,5.742482131016943,5.742482131016943,4.08,0.10740214,4.41528766263615,12.317855308561251,4.363636363636363
2_6_4,454,-0.05017999999999999,-0.043899999999999995,0.0615529311308744,-2.882990393333344,3.3900000000000006,0.7999999999999989,-0.1999999999999993,-0.23000000000000043,0.0,-0.5100000000000016,1.9000000000000004,2.5,0.0,7.0,5.0,0.0,25.0,24.0,0.0,5.0,0.9000000000000057,-1.3100000000000023,-0.8200000000000003,-0.09999999999999964,0.004385964912280715,0.07499999999999996,0.0,0.0,0.5287658752664219,0.5287658752664219,-0.004807692307692513,0.0017511239999999928,0.7812849388666159,-0.1494113691326895,-0.09649122807017552,198.8300438596491,2.882990393333344,-3.3900000000000006,-5.0,-5.0,-0.9000000000000057,1.3100000000000023,0.8200000000000003,-0.0017511239999999928,0.08974,0.25574,0.1041056676999977,1.02201290666666,47.12,12.7,17.93,13.0,0.0,14.04,16.5,17.0,8,39,24,1,132,124,5,16,86.36,81.6,36.68,3.7,0.5833333333333334,0.625,2,2.0,6.347388150757571,6.347388150757571,4.1875,0.075774234,5.593983103870414,13.031900583533613,5.166666666666667,0.13992,0.29964,0.0425527365691233,3.905003300000004,43.73,11.9,18.13,13.23,0.0,14.55,14.6,14.5,8,32,19,1,107,100,5,11,85.46,82.91,37.5,3.8,0.5789473684210527,0.55,2,2.0,5.818622275491149,5.818622275491149,4.1923076923076925,0.07402311,4.812698165003798,13.181311952666302,5.2631578947368425
2_6_4,455,0.13938,0.13938,0.0602577951498863,-5.428548807692309,0.0,0.0,0.0,0.28999999999999915,0.0,2.26,0.20000000000000107,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,-1.0,0.0,-2.9599999999999937,-0.46999999999999886,0.20000000000000018,0.0,-0.0476190476190477,2.0,2.0,-0.30538872540644224,-0.30538872540644224,0.04166666666666696,0.0013083000000000122,0.1344846801921018,0.6331380694824063,0.04761904761904834,66.83333333333331,5.428548807692309,-0.0,-0.0,1.0,-0.0,2.9599999999999937,0.46999999999999886,-0.0013083000000000122,0.04994,0.22394,-0.0229416387995013,-1.117586161538462,67.08,9.1,12.21,8.12,0.0,11.45,10.4,12.5,6,30,21,1,95,92,2,14,101.42,96.84,45.35,2.6,0.3333333333333333,0.238095238095238,6,6.0,5.276107833900145,5.276107833900145,4.041666666666667,0.22040375,2.9154079740068743,10.560648369622273,4.380952380952381,-0.08944,0.08456,-0.0831994339493876,4.310962646153847,67.08,9.1,12.21,7.83,0.0,9.19,10.2,12.5,4,29,21,1,94,91,2,15,101.42,99.8,45.82,2.4,0.3333333333333333,0.2857142857142857,4,4.0,5.581496559306587,5.581496559306587,4.0,0.21909545,2.7809232938147725,9.927510300139867,4.333333333333333
2_6_4,457,-0.039099999999999996,-0.040449999999999986,-0.023777301457298797,0.5574039153594863,-3.0400000000000063,1.200000000000001,0.8000000000000007,-0.8699999999999992,0.0,-0.4900000000000002,0.8000000000000007,1.5,0.0,4.0,3.0,0.0,10.0,10.0,0.0,2.0,-3.0600000000000023,-2.9000000000000057,0.3300000000000054,0.10000000000000009,0.01672240802675584,-0.06018518518518523,0.0,0.0,0.1984422470006031,0.1984422470006031,-0.10142857142857142,0.01998910000000001,-0.26233088614005506,-0.26930940023858874,-0.14214046822742432,-131.7136287625418,-0.5574039153594863,3.0400000000000063,-3.0,-2.0,3.0600000000000023,2.9000000000000057,-0.3300000000000054,-0.01998910000000001,0.00977,0.16466,0.1170632136796171,3.871565938888885,70.47,9.9,13.48,8.65,0.0,9.78,12.8,15.0,5,35,26,1,117,115,2,19,102.32,96.97,43.2,2.4,0.5384615384615384,0.4814814814814814,5,5.0,6.647156809064042,6.647156809064042,4.178571428571429,0.198765986,4.0683163342591095,10.725115535397698,4.423076923076923,0.04887,0.20511,0.1408405151369159,3.3141620235293985,73.51,8.7,12.68,9.52,0.0,10.27,12.0,13.5,5,31,23,1,107,105,2,17,105.38,99.87,42.87,2.3,0.5217391304347826,0.5416666666666666,5,5.0,6.448714562063439,6.448714562063439,4.28,0.178776886,4.330647220399165,10.994424935636287,4.565217391304348
2_6_4,458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17291536268133356,0.0,0.0,-158.7788461538462,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.09838,0.28038,-0.0289397977869498,5.404525642857145,66.74,7.2,8.28,13.5,0.0,10.35,12.6,7.5,5,20,13,1,76,71,2,8,103.58,97.99,37.67,2.6,0.5714285714285714,0.5714285714285714,2,2.0,5.213383792433143,5.213383792433143,4.588235294117647,0.03405705,4.324477194880064,12.389198341456686,5.461538461538462,0.09838,0.28038,-0.0289397977869498,5.404525642857145,66.74,7.2,8.28,13.5,0.0,10.35,12.6,7.5,5,20,13,1,76,71,2,8,103.58,97.99,37.67,2.6,0.5714285714285714,0.5714285714285714,2,2.0,5.213383792433143,5.213383792433143,4.588235294117647,0.03405705,4.4973925575613976,12.389198341456686,5.461538461538462
2_6_4,459,0.08156999999999999,0.05418000000000002,0.1089866681881148,-4.330625265454543,-20.64,5.8999999999999995,6.700000000000001,5.54,0.0,3.3499999999999996,8.2,8.5,2.0,15.0,12.0,0.0,62.0,59.0,1.0,10.0,-18.239999999999995,-16.940000000000012,-10.519999999999996,1.8,-0.04761904761904756,0.07826086956521738,1.0,1.0,0.030370871751402184,0.030370871751402184,0.6231527093596063,0.06959816999999999,0.7383620534280335,2.0753548718323938,0.44949494949494984,-34.28282828282828,4.330625265454543,20.64,-12.0,-10.0,18.239999999999995,16.940000000000012,10.519999999999996,-0.06959816999999999,0.00273,0.16334,-0.0766536561662904,-1.6164425454545466,84.0,6.8,10.3,8.41,0.0,9.19,11.7,12.0,2,25,21,1,101,93,1,18,113.42,111.67,44.89,1.5,0.6190476190476191,0.4782608695652174,2,2.0,6.492677709996706,6.492677709996706,3.5517241379310347,0.13148041,4.027243825522336,12.254958002042878,4.2272727272727275,-0.07884,0.10916,-0.1856403243544052,2.7141827199999966,104.64,0.9,3.6,2.87,0.0,5.84,3.5,3.5,0,10,9,1,39,34,0,8,131.66,128.61,55.41,-0.3,0.6666666666666666,0.4,1,1.0,6.462306838245304,6.462306838245304,2.9285714285714284,0.06188224,3.2888817720943027,10.179603130210484,3.7777777777777777
2_7_1,460,-0.11532999999999999,-0.12933000000000003,0.037795972187304204,-1.6134617849999913,14.21,0.8000000000000007,0.28999999999999915,-0.7900000000000009,0.0,0.46000000000000085,4.399999999999999,5.5,2.0,13.0,11.0,0.0,53.0,51.0,-1.0,8.0,6.780000000000001,5.549999999999997,-1.0799999999999983,-0.6999999999999997,0.04285714285714293,0.0028571428571428914,1.0,1.0,-0.8419680674631076,-0.8419680674631076,-0.4285714285714288,0.013178300000000101,-0.3372569862966026,0.014615887232684699,-0.2857142857142856,-2.997142857142819,1.6134617849999913,-14.21,-11.0,-8.0,-6.780000000000001,-5.549999999999997,1.0799999999999983,-0.013178300000000101,-0.04287,0.12513,-0.0399359916779248,0.0180473400000025,54.56,11.9,11.6,12.02,0.0,9.3,15.2,13.5,5,38,25,1,128,125,1,15,91.34,87.14,37.95,3.2,0.4,0.36,4,4.0,5.297178479054345,5.297178479054345,4.571428571428571,0.126937841,4.015753428936005,11.63038213363798,5.0,0.07246,0.25446,-0.077731963865229,1.6315091249999938,40.35,11.1,11.31,12.81,0.0,8.84,10.8,8.0,3,25,14,1,75,74,2,7,84.56,81.59,39.03,3.9,0.3571428571428571,0.3571428571428571,3,3.0,6.139146546517453,6.139146546517453,5.0,0.1137595409999999,4.353010415232608,11.615766246405295,5.285714285714286
2_7_1,461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11797035662958599,0.0,0.0,0.3402777777778283,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.08895,0.08705,-0.0780373323222426,4.273201441666664,70.13,8.0,11.64,9.51,0.0,9.79,10.1,11.0,5,26,18,1,86,84,2,12,104.48,98.85,43.63,2.5,0.5,0.3888888888888889,4,4.0,6.506026939181669,6.506026939181669,4.3,0.140142841,4.441654365469327,11.300692358876239,4.666666666666667,-0.08895,0.08705,-0.0780373323222426,4.273201441666664,70.13,8.0,11.64,9.51,0.0,9.79,10.1,11.0,5,26,18,1,86,84,2,12,104.48,98.85,43.63,2.5,0.5,0.3888888888888889,4,4.0,6.506026939181669,6.506026939181669,4.3,0.140142841,4.559624722098913,11.300692358876239,4.666666666666667
2_7_1,462,-0.07307000000000001,-0.06652000000000002,0.037353530525628106,-5.592574482833335,-19.790000000000006,7.6,8.87,3.4399999999999995,0.0,1.879999999999999,12.200000000000001,12.25,1.0,1.0,-1.0,-1.0,16.0,15.0,1.0,-2.0,-19.89,-23.179999999999993,-11.560000000000002,0.8000000000000003,-0.06280487804878049,-0.013937282229965098,-1.0,1.5,0.21234796394004718,-0.4528953900349775,0.3555555555555552,-0.018333978999999972,0.3765100418803762,0.6973968487998192,0.48841463414634223,100.90884146341463,5.592574482833335,19.790000000000006,1.0,2.0,19.89,23.179999999999993,11.560000000000002,0.018333978999999972,0.06817,0.19909,0.051587819662071,-1.5299581708333392,47.8,16.5,20.0,12.49,0.0,11.54,22.8,24.0,10,57,40,1,206,201,4,27,82.04,78.06,32.46,3.1,0.425,0.4146341463414634,6,6.0,5.37116362636436,5.37116362636436,4.5777777777777775,0.242840352,3.7645571061093506,11.832316635907258,5.025,0.14124,0.26561,0.0142342891364429,4.062616311999996,67.59,8.9,11.13,9.05,0.0,9.66,10.6,11.75,9,56,41,2,190,186,3,29,101.93,101.24,44.02,2.3,0.4878048780487805,0.4285714285714285,7,4.5,5.158815662424312,5.824059016399337,4.222222222222222,0.261174331,3.3880470642289744,11.134919787107439,4.536585365853658
