level_type,text_col_1,text_col_2,pearson_corr,pearson_p,pearson_p_symbol,resolution
Ele,gpt-5_simple_specific_prompt,claude-sonnet-4-0_simple_specific_prompt,0.5760308025498736,1.0603126558579174e-15,***,paragraph
Ele,gpt-5_simple_specific_prompt,text_evaluator,0.5662583987708625,4.057315111102123e-15,***,paragraph
Ele,gpt-5_simple_specific_prompt,lexile,0.4645717245711206,4.740802216433893e-10,***,paragraph
Ele,gpt-5_simple_specific_prompt,cpidr_density,0.032773349827266825,0.678861097238439,ns,paragraph
Ele,gpt-5_simple_specific_prompt,avg_integration_cost,0.09203093192855663,0.24411386071578098,ns,paragraph
Ele,gpt-5_simple_specific_prompt,avg_embedding_depth,0.30342697774669275,8.67177514260528e-05,***,paragraph
Ele,gpt-5_simple_specific_prompt,PLL_bert-base-uncased,0.11734430201537228,0.1369814361227176,ns,paragraph
Ele,gpt-5_simple_specific_prompt,avg_UID_var_lang_pythia,-0.20429412918102924,0.00911618186148719,**,paragraph
Ele,gpt-5_simple_specific_prompt,mean_entropy_pythia,-0.04379138071717627,0.580042418762019,ns,paragraph
Ele,gpt-5_simple_specific_prompt,word_length,0.3424501499000352,8.174974445166723e-06,***,paragraph
Ele,gpt-5_simple_specific_prompt,wordFreq_frequency,0.04641439639609024,0.5575392590191898,ns,paragraph
Ele,gpt-5_simple_specific_prompt,max_embedding_depth,0.17117435555868615,0.02941173531544095,*,paragraph
Ele,gpt-5_simple_specific_prompt,UID_superlin_1.25_gpt2,-0.04125244988790436,0.6022176372813155,ns,paragraph
Ele,gpt-5_simple_specific_prompt,UID_superlin_1.5_gpt2,-0.04602945726961536,0.5608151861886349,ns,paragraph
Ele,gpt-5_simple_specific_prompt,UID_superlin_2_gpt2,-0.05846257420398015,0.4599207180428604,ns,paragraph
Ele,gpt-5_simple_specific_prompt,UID_var_sent_gpt2,-0.07239149406169057,0.3599500760480436,ns,paragraph
Ele,gpt-5_simple_specific_prompt,UID_var_lang_gpt2,-0.06830742782025004,0.38775897523885205,ns,paragraph
Ele,gpt-5_simple_specific_prompt,UID_local-var_gpt2,-0.051362418269637784,0.5162716574964293,ns,paragraph
Ele,gpt-5_simple_specific_prompt,UID_max_gpt2,-0.10565071648935734,0.1808804065322778,ns,paragraph
Ele,gpt-5_simple_specific_prompt,UID_superlin_1.25_pythia,-0.02484574326756609,0.753646852070238,ns,paragraph
Ele,gpt-5_simple_specific_prompt,UID_superlin_1.5_pythia,-0.035948337606168314,0.6497198437752011,ns,paragraph
Ele,gpt-5_simple_specific_prompt,UID_superlin_2_pythia,-0.056863594522646235,0.47230558777225756,ns,paragraph
Ele,gpt-5_simple_specific_prompt,UID_var_sent_pythia,-0.08508205722227904,0.28171022512638316,ns,paragraph
Ele,gpt-5_simple_specific_prompt,UID_var_lang_pythia,-0.08767918567710117,0.26722731027844143,ns,paragraph
Ele,gpt-5_simple_specific_prompt,UID_local-var_pythia,-0.06554618432629794,0.4072752298895449,ns,paragraph
Ele,gpt-5_simple_specific_prompt,UID_max_pythia,-0.08434432875094346,0.2859186160766648,ns,paragraph
Ele,gpt-5_simple_specific_prompt,avg_UID_superlin_1.25_gpt2,-0.19952504142804187,0.010911435832202672,*,paragraph
Ele,gpt-5_simple_specific_prompt,avg_UID_superlin_1.5_gpt2,-0.20445667653592986,0.009059890982933862,**,paragraph
Ele,gpt-5_simple_specific_prompt,avg_UID_superlin_2_gpt2,-0.21706854437079154,0.005526976011413824,**,paragraph
Ele,gpt-5_simple_specific_prompt,avg_UID_var_sent_gpt2,-0.14558558345672373,0.06452797561228484,ns,paragraph
Ele,gpt-5_simple_specific_prompt,avg_UID_var_lang_gpt2,-0.2146915516741979,0.006079113536168429,**,paragraph
Ele,gpt-5_simple_specific_prompt,avg_UID_local-var_gpt2,-0.1334600986495628,0.09043670206983676,ns,paragraph
Ele,gpt-5_simple_specific_prompt,avg_UID_max_gpt2,0.04059730210754173,0.6080005807713312,ns,paragraph
Ele,gpt-5_simple_specific_prompt,avg_UID_superlin_1.25_pythia,-0.17019866665618724,0.03036284653732242,*,paragraph
Ele,gpt-5_simple_specific_prompt,avg_UID_superlin_1.5_pythia,-0.17869749654852085,0.02289511778971457,*,paragraph
Ele,gpt-5_simple_specific_prompt,avg_UID_superlin_2_pythia,-0.19568945349163847,0.012574077566513967,*,paragraph
Ele,gpt-5_simple_specific_prompt,avg_UID_var_sent_pythia,-0.11419727722546416,0.14790341996593462,ns,paragraph
Ele,gpt-5_simple_specific_prompt,avg_UID_local-var_pythia,-0.10829519166359715,0.17014532333610652,ns,paragraph
Ele,gpt-5_simple_specific_prompt,avg_UID_max_pythia,0.057554662662049116,0.46693072647385686,ns,paragraph
Ele,gpt-5_simple_specific_prompt,total_slor_gpt2,0.05412058730978837,0.4939688194631693,ns,paragraph
Ele,gpt-5_simple_specific_prompt,average_slor_gpt2,0.2064258273865624,0.00840198863280234,**,paragraph
Ele,gpt-5_simple_specific_prompt,average_slor_pythia,0.17950228623123266,0.022277892181452288,*,paragraph
Ele,gpt-5_simple_specific_prompt,llama-3.3-70b-versatile_simple_prompt,0.6260041496241688,5.219546366969797e-19,***,paragraph
Ele,gpt-5_simple_specific_prompt,gpt-4o_simple_prompt,0.5499331032349564,3.468273986748521e-14,***,paragraph
Ele,gpt-5_simple_specific_prompt,gpt-5_simple_prompt,0.6869736490670484,5.949040423052254e-24,***,paragraph
Ele,gpt-5_simple_specific_prompt,gemini-2.0-flash_simple_prompt,0.637020705156034,8.05542108861067e-20,***,paragraph
Ele,gpt-5_simple_specific_prompt,gemini-2.5-pro_simple_prompt,0.735038095060395,8.512076660554769e-29,***,paragraph
Ele,gpt-5_simple_specific_prompt,claude-sonnet-4-0_simple_prompt,0.5958321054849185,6.070937230745007e-17,***,paragraph
Ele,gpt-5_simple_specific_prompt,llama-3.3-70b-versatile_clear_prompt,0.4125148267666077,4.906087428624336e-08,***,paragraph
Ele,gpt-5_simple_specific_prompt,gpt-4o_clear_prompt,0.30426323548195183,8.271542029325609e-05,***,paragraph
Ele,gpt-5_simple_specific_prompt,gpt-5_clear_prompt,0.5151840000214498,2.309373967027154e-12,***,paragraph
Ele,gpt-5_simple_specific_prompt,gemini-2.0-flash_clear_prompt,-0.2839771194730899,0.00025012056135062494,***,paragraph
Ele,gpt-5_simple_specific_prompt,gemini-2.5-pro_clear_prompt,0.5249029081521623,7.486875149123027e-13,***,paragraph
Ele,gpt-5_simple_specific_prompt,claude-sonnet-4-0_clear_prompt,0.3037369949560719,8.52133243247061e-05,***,paragraph
Ele,gpt-5_simple_specific_prompt,llama-3.3-70b-versatile_clear_specific_prompt,0.320375350165087,3.235511431972874e-05,***,paragraph
Ele,gpt-5_simple_specific_prompt,gpt-4o_clear_specific_prompt,0.373923891379345,9.515408454591977e-07,***,paragraph
Ele,gpt-5_simple_specific_prompt,gpt-5_clear_specific_prompt,0.5806730783796563,5.517383277052633e-16,***,paragraph
Ele,gpt-5_simple_specific_prompt,gemini-2.0-flash_clear_specific_prompt,0.01929508371389124,0.8074575240472216,ns,paragraph
Ele,gpt-5_simple_specific_prompt,gemini-2.5-pro_clear_specific_prompt,0.5460948438799129,5.64853766134151e-14,***,paragraph
Ele,gpt-5_simple_specific_prompt,claude-sonnet-4-0_clear_specific_prompt,0.4217794713252615,2.2727791460554997e-08,***,paragraph
Ele,gpt-5_simple_specific_prompt,Pythia 70M Mean,-0.01438592478629944,0.8558225158758107,ns,paragraph
Ele,gemini-2.0-flash_simple_specific_prompt,flesch_reading_ease,-0.3479397269522937,5.710596581923528e-06,***,paragraph
Ele,gemini-2.0-flash_simple_specific_prompt,dale_chall_score,0.3349735725231814,1.3182642825281968e-05,***,paragraph
Ele,gemini-2.0-flash_simple_specific_prompt,gunning_fog_index,0.4287581774023926,1.253426792989677e-08,***,paragraph
Ele,gemini-2.0-flash_simple_specific_prompt,ARI,0.366638609413079,1.5979258318185724e-06,***,paragraph
Ele,gemini-2.0-flash_simple_specific_prompt,coleman_liau_index,0.2690645796450979,0.0005358062631636533,***,paragraph
Ele,gemini-2.0-flash_simple_specific_prompt,flesch_kincaid_grade_score,0.3740607002315718,9.422084902308088e-07,***,paragraph
Ele,gemini-2.0-flash_simple_specific_prompt,CML2RI,-0.1467148390190417,0.0624609741523426,ns,paragraph
Ele,gemini-2.0-flash_simple_specific_prompt,CAREC,0.30025516315211015,0.00010360509491072458,***,paragraph
Ele,gemini-2.0-flash_simple_specific_prompt,CARES,0.23916229610637474,0.0021761583840485045,**,paragraph
Ele,gemini-2.0-flash_simple_specific_prompt,SBERT,-0.35381523303814727,3.860542424083467e-06,***,paragraph
Ele,gemini-2.0-flash_simple_specific_prompt,PPL Pythia 70M,-0.13171647904062816,0.0947646254123667,ns,paragraph
Ele,gemini-2.0-flash_simple_specific_prompt,total_slor_pythia,0.0404889807363234,0.6089590837541723,ns,paragraph
Ele,gemini-2.0-flash_simple_specific_prompt,llama-3.3-70b-versatile_simple_specific_prompt,0.5505585963034649,3.201381808700888e-14,***,paragraph
Ele,gemini-2.0-flash_simple_specific_prompt,gpt-4o_simple_specific_prompt,0.6300339744394706,2.6578765418983184e-19,***,paragraph
Ele,gemini-2.0-flash_simple_specific_prompt,gpt-5_simple_specific_prompt,0.6747814068505336,7.203900650390403e-23,***,paragraph
Ele,gemini-2.0-flash_simple_specific_prompt,gemini-2.5-pro_simple_specific_prompt,0.7217164490303757,2.3677493463845233e-27,***,paragraph
Ele,gemini-2.0-flash_simple_specific_prompt,claude-sonnet-4-0_simple_specific_prompt,0.6378393662820252,6.989859687182935e-20,***,paragraph
Ele,gemini-2.0-flash_simple_specific_prompt,text_evaluator,0.42946056543989225,1.1796686757929451e-08,***,paragraph
Ele,gemini-2.0-flash_simple_specific_prompt,lexile,0.3594121790494341,2.63927246070748e-06,***,paragraph
Ele,gemini-2.0-flash_simple_specific_prompt,cpidr_density,0.07386616092564538,0.3502216615567101,ns,paragraph
Ele,gemini-2.0-flash_simple_specific_prompt,avg_integration_cost,0.089522373756635,0.2572617980839501,ns,paragraph
Ele,gemini-2.0-flash_simple_specific_prompt,avg_embedding_depth,0.2798663535890089,0.0003098967830010941,***,paragraph
Ele,gemini-2.0-flash_simple_specific_prompt,PLL_bert-base-uncased,0.03156977082215668,0.6900365159264267,ns,paragraph
Ele,gemini-2.0-flash_simple_specific_prompt,avg_UID_var_lang_pythia,-0.19988207412568562,0.01076699388000651,*,paragraph
Ele,gemini-2.0-flash_simple_specific_prompt,mean_entropy_pythia,-0.10495057196492294,0.18380426607062944,ns,paragraph
Ele,gemini-2.0-flash_simple_specific_prompt,word_length,0.2115208393358254,0.0068920421925937,**,paragraph
Ele,gemini-2.0-flash_simple_specific_prompt,wordFreq_frequency,-0.014482340405000514,0.8548668194572718,ns,paragraph
Ele,gemini-2.0-flash_simple_specific_prompt,max_embedding_depth,0.22134313717804702,0.004645791214522576,**,paragraph
Ele,gemini-2.0-flash_simple_specific_prompt,UID_superlin_1.25_gpt2,-0.12073745103423048,0.1259075296987379,ns,paragraph
Ele,gemini-2.0-flash_simple_specific_prompt,UID_superlin_1.5_gpt2,-0.13042849283253033,0.09806593309220664,ns,paragraph
Ele,gemini-2.0-flash_simple_specific_prompt,UID_superlin_2_gpt2,-0.14962812699347128,0.05737794598918811,ns,paragraph
Ele,gemini-2.0-flash_simple_specific_prompt,UID_var_sent_gpt2,-0.1638025734305456,0.03726841803453733,*,paragraph
Ele,gemini-2.0-flash_simple_specific_prompt,UID_var_lang_gpt2,-0.1629020437616837,0.03833964938295161,*,paragraph
Ele,gemini-2.0-flash_simple_specific_prompt,UID_local-var_gpt2,-0.10904555028860642,0.1671872172959482,ns,paragraph
Ele,gemini-2.0-flash_simple_specific_prompt,UID_max_gpt2,-0.1470727184550744,0.0618173426341678,ns,paragraph
Ele,gemini-2.0-flash_simple_specific_prompt,UID_superlin_1.25_pythia,-0.09978042119562915,0.20647480331975446,ns,paragraph
Ele,gemini-2.0-flash_simple_specific_prompt,UID_superlin_1.5_pythia,-0.10883825239390871,0.1680005849286331,ns,paragraph
Ele,gemini-2.0-flash_simple_specific_prompt,UID_superlin_2_pythia,-0.12307542576239092,0.11868848098394116,ns,paragraph
Ele,gemini-2.0-flash_simple_specific_prompt,UID_var_sent_pythia,-0.12766943349710722,0.10544384857916701,ns,paragraph
Ele,gemini-2.0-flash_simple_specific_prompt,UID_var_lang_pythia,-0.13542727700658733,0.08574457574612485,ns,paragraph
Ele,gemini-2.0-flash_simple_specific_prompt,UID_local-var_pythia,-0.09136364618582529,0.24756472810091648,ns,paragraph
Ele,gemini-2.0-flash_simple_specific_prompt,UID_max_pythia,-0.06800649299230668,0.3898581241433183,ns,paragraph
Ele,gemini-2.0-flash_simple_specific_prompt,avg_UID_superlin_1.25_gpt2,-0.2157318650087438,0.005831679555596091,**,paragraph
Ele,gemini-2.0-flash_simple_specific_prompt,avg_UID_superlin_1.5_gpt2,-0.22319417499575298,0.004304978425007913,**,paragraph
Ele,gemini-2.0-flash_simple_specific_prompt,avg_UID_superlin_2_gpt2,-0.23951248916095552,0.002142755789004853,**,paragraph
Ele,gemini-2.0-flash_simple_specific_prompt,avg_UID_var_sent_gpt2,-0.17535405897123252,0.025619402593615438,*,paragraph
Ele,gemini-2.0-flash_simple_specific_prompt,avg_UID_var_lang_gpt2,-0.24103155956314198,0.0020031865991563284,**,paragraph
Ele,gemini-2.0-flash_simple_specific_prompt,avg_UID_local-var_gpt2,-0.16666754580770093,0.034026775021809424,*,paragraph
Ele,gemini-2.0-flash_simple_specific_prompt,avg_UID_max_gpt2,-0.04472271548189172,0.5720042230171472,ns,paragraph
Ele,gemini-2.0-flash_simple_specific_prompt,avg_UID_superlin_1.25_pythia,-0.18709045367905908,0.017129226649851566,*,paragraph
Ele,gemini-2.0-flash_simple_specific_prompt,avg_UID_superlin_1.5_pythia,-0.1922333365296937,0.014258437326730062,*,paragraph
Ele,gemini-2.0-flash_simple_specific_prompt,avg_UID_superlin_2_pythia,-0.20141795245210234,0.010164661781559033,*,paragraph
Ele,gemini-2.0-flash_simple_specific_prompt,avg_UID_var_sent_pythia,-0.10267361554640043,0.19355260464180768,ns,paragraph
Ele,gemini-2.0-flash_simple_specific_prompt,avg_UID_local-var_pythia,-0.11296045559648427,0.152371887672975,ns,paragraph
Ele,gemini-2.0-flash_simple_specific_prompt,avg_UID_max_pythia,-0.013050380056118912,0.8690817295669238,ns,paragraph
Ele,gemini-2.0-flash_simple_specific_prompt,total_slor_gpt2,0.0530574964101238,0.5025041333270671,ns,paragraph
Ele,gemini-2.0-flash_simple_specific_prompt,average_slor_gpt2,0.16812301066075114,0.03247355731205033,*,paragraph
Ele,gemini-2.0-flash_simple_specific_prompt,average_slor_pythia,0.15018223787072293,0.05645081081130828,ns,paragraph
Ele,gemini-2.0-flash_simple_specific_prompt,llama-3.3-70b-versatile_simple_prompt,0.5494567027676184,3.685968686070836e-14,***,paragraph
Ele,gemini-2.0-flash_simple_specific_prompt,gpt-4o_simple_prompt,0.5254412143020807,7.02664930612012e-13,***,paragraph
Ele,gemini-2.0-flash_simple_specific_prompt,gpt-5_simple_prompt,0.5273168825593577,5.628137918227652e-13,***,paragraph
Ele,gemini-2.0-flash_simple_specific_prompt,gemini-2.0-flash_simple_prompt,0.8107076251129002,4.86929557114647e-39,***,paragraph
Ele,gemini-2.0-flash_simple_specific_prompt,gemini-2.5-pro_simple_prompt,0.6524493825016098,5.161876922377132e-21,***,paragraph
Ele,gemini-2.0-flash_simple_specific_prompt,claude-sonnet-4-0_simple_prompt,0.5393746903686215,1.307297106495241e-13,***,paragraph
Ele,gemini-2.0-flash_simple_specific_prompt,llama-3.3-70b-versatile_clear_prompt,0.28522187836095375,0.00023425299820779881,***,paragraph
Ele,gemini-2.0-flash_simple_specific_prompt,gpt-4o_clear_prompt,0.30340078353344446,8.684599698446065e-05,***,paragraph
Ele,gemini-2.0-flash_simple_specific_prompt,gpt-5_clear_prompt,0.3961325171363646,1.8090207941952878e-07,***,paragraph
Ele,gemini-2.0-flash_simple_specific_prompt,gemini-2.0-flash_clear_prompt,-0.29824508502973285,0.00011584912275621347,***,paragraph
Ele,gemini-2.0-flash_simple_specific_prompt,gemini-2.5-pro_clear_prompt,0.46607858993876894,4.0957103669622207e-10,***,paragraph
Ele,gemini-2.0-flash_simple_specific_prompt,claude-sonnet-4-0_clear_prompt,0.23775330581772847,0.0023153842132623255,**,paragraph
Ele,gemini-2.0-flash_simple_specific_prompt,llama-3.3-70b-versatile_clear_specific_prompt,0.28278228124707727,0.0002662858725721629,***,paragraph
Ele,gemini-2.0-flash_simple_specific_prompt,gpt-4o_clear_specific_prompt,0.317553563143845,3.828566238350891e-05,***,paragraph
Ele,gemini-2.0-flash_simple_specific_prompt,gpt-5_clear_specific_prompt,0.4112451838117701,5.441895540907069e-08,***,paragraph
Ele,gemini-2.0-flash_simple_specific_prompt,gemini-2.0-flash_clear_specific_prompt,0.045299496871529184,0.5670525610132978,ns,paragraph
Ele,gemini-2.0-flash_simple_specific_prompt,gemini-2.5-pro_clear_specific_prompt,0.47603003324938153,1.5310076401563306e-10,***,paragraph
Ele,gemini-2.0-flash_simple_specific_prompt,claude-sonnet-4-0_clear_specific_prompt,0.42859667728997153,1.271003080550279e-08,***,paragraph
Ele,gemini-2.0-flash_simple_specific_prompt,Pythia 70M Mean,-0.09027944577112292,0.25324352874379674,ns,paragraph
Ele,gemini-2.5-pro_simple_specific_prompt,flesch_reading_ease,-0.40534349843675405,8.761094881151136e-08,***,paragraph
Ele,gemini-2.5-pro_simple_specific_prompt,dale_chall_score,0.3687453786750452,1.3772659337420395e-06,***,paragraph
Ele,gemini-2.5-pro_simple_specific_prompt,gunning_fog_index,0.5065437280161507,6.103324834715216e-12,***,paragraph
Ele,gemini-2.5-pro_simple_specific_prompt,ARI,0.4825922717169109,7.862610579087667e-11,***,paragraph
Ele,gemini-2.5-pro_simple_specific_prompt,coleman_liau_index,0.370873682835293,1.1840068128435971e-06,***,paragraph
Ele,gemini-2.5-pro_simple_specific_prompt,flesch_kincaid_grade_score,0.44360569682632217,3.3757618911828756e-09,***,paragraph
Ele,gemini-2.5-pro_simple_specific_prompt,CML2RI,-0.1512289134644208,0.054733223894955864,ns,paragraph
Ele,gemini-2.5-pro_simple_specific_prompt,CAREC,0.26530344290848085,0.0006449639298124147,***,paragraph
Ele,gemini-2.5-pro_simple_specific_prompt,CARES,0.2248083428416239,0.004026292800602422,**,paragraph
Ele,gemini-2.5-pro_simple_specific_prompt,SBERT,-0.2865803752538678,0.00021800640844472712,***,paragraph
Ele,gemini-2.5-pro_simple_specific_prompt,PPL Pythia 70M,-0.11478598615472885,0.1458116582032565,ns,paragraph
Ele,gemini-2.5-pro_simple_specific_prompt,total_slor_pythia,0.07792901993004267,0.3242834146034273,ns,paragraph
Ele,gemini-2.5-pro_simple_specific_prompt,llama-3.3-70b-versatile_simple_specific_prompt,0.6349422339102955,1.1526685476624425e-19,***,paragraph
Ele,gemini-2.5-pro_simple_specific_prompt,gpt-4o_simple_specific_prompt,0.7140301463210201,1.4792479078505974e-26,***,paragraph
Ele,gemini-2.5-pro_simple_specific_prompt,gpt-5_simple_specific_prompt,0.7634707808438912,3.4257559612295464e-32,***,paragraph
Ele,gemini-2.5-pro_simple_specific_prompt,gemini-2.0-flash_simple_specific_prompt,0.7217164490303757,2.3677493463845233e-27,***,paragraph
Ele,gemini-2.5-pro_simple_specific_prompt,claude-sonnet-4-0_simple_specific_prompt,0.7070338674917741,7.445320782501849e-26,***,paragraph
Ele,gemini-2.5-pro_simple_specific_prompt,text_evaluator,0.44204578603433675,3.8861857574539475e-09,***,paragraph
Ele,gemini-2.5-pro_simple_specific_prompt,lexile,0.334722232972664,1.3393240330457147e-05,***,paragraph
Ele,gemini-2.5-pro_simple_specific_prompt,cpidr_density,0.13293785804833638,0.09171612775615377,ns,paragraph
Ele,gemini-2.5-pro_simple_specific_prompt,avg_integration_cost,0.03667235933720386,0.6431461831141981,ns,paragraph
Ele,gemini-2.5-pro_simple_specific_prompt,avg_embedding_depth,0.2728005116183524,0.00044449250321821026,***,paragraph
Ele,gemini-2.5-pro_simple_specific_prompt,PLL_bert-base-uncased,0.07816093186875044,0.3228412090087291,ns,paragraph
Ele,gemini-2.5-pro_simple_specific_prompt,avg_UID_var_lang_pythia,-0.15742794710030808,0.04542386396902624,*,paragraph
Ele,gemini-2.5-pro_simple_specific_prompt,mean_entropy_pythia,-0.12221774443977437,0.12129849706571098,ns,paragraph
Ele,gemini-2.5-pro_simple_specific_prompt,word_length,0.3158933630586592,4.2237699143717064e-05,***,paragraph
Ele,gemini-2.5-pro_simple_specific_prompt,wordFreq_frequency,0.05374819284163949,0.49694991699145924,ns,paragraph
Ele,gemini-2.5-pro_simple_specific_prompt,max_embedding_depth,0.10623613361626617,0.17846203657316997,ns,paragraph
Ele,gemini-2.5-pro_simple_specific_prompt,UID_superlin_1.25_gpt2,-0.07427988027944007,0.34752230404748313,ns,paragraph
Ele,gemini-2.5-pro_simple_specific_prompt,UID_superlin_1.5_gpt2,-0.08484912379348108,0.28303447876685417,ns,paragraph
Ele,gemini-2.5-pro_simple_specific_prompt,UID_superlin_2_gpt2,-0.10557653439485035,0.18118856673362646,ns,paragraph
Ele,gemini-2.5-pro_simple_specific_prompt,UID_var_sent_gpt2,-0.12686000946038292,0.10768911511561799,ns,paragraph
Ele,gemini-2.5-pro_simple_specific_prompt,UID_var_lang_gpt2,-0.12718218070863802,0.10679099075079061,ns,paragraph
Ele,gemini-2.5-pro_simple_specific_prompt,UID_local-var_gpt2,-0.07112554375845148,0.36843431003356447,ns,paragraph
Ele,gemini-2.5-pro_simple_specific_prompt,UID_max_gpt2,-0.1515222735784788,0.054259643581795525,ns,paragraph
Ele,gemini-2.5-pro_simple_specific_prompt,UID_superlin_1.25_pythia,-0.07416741306957214,0.34825480794485125,ns,paragraph
Ele,gemini-2.5-pro_simple_specific_prompt,UID_superlin_1.5_pythia,-0.08880096653753675,0.26113134827203865,ns,paragraph
Ele,gemini-2.5-pro_simple_specific_prompt,UID_superlin_2_pythia,-0.11403139871167571,0.14849689047664033,ns,paragraph
Ele,gemini-2.5-pro_simple_specific_prompt,UID_var_sent_pythia,-0.13890561809668195,0.07792653840589504,ns,paragraph
Ele,gemini-2.5-pro_simple_specific_prompt,UID_var_lang_pythia,-0.1476344191367312,0.060818119680749426,ns,paragraph
Ele,gemini-2.5-pro_simple_specific_prompt,UID_local-var_pythia,-0.0887180017677262,0.2615789049155941,ns,paragraph
Ele,gemini-2.5-pro_simple_specific_prompt,UID_max_pythia,-0.13223575074944627,0.09345886442812922,ns,paragraph
Ele,gemini-2.5-pro_simple_specific_prompt,avg_UID_superlin_1.25_gpt2,-0.17000544157549866,0.030554277177211982,*,paragraph
Ele,gemini-2.5-pro_simple_specific_prompt,avg_UID_superlin_1.5_gpt2,-0.1732340348716595,0.027487044066961504,*,paragraph
Ele,gemini-2.5-pro_simple_specific_prompt,avg_UID_superlin_2_gpt2,-0.18480851834215645,0.018556087688124043,*,paragraph
Ele,gemini-2.5-pro_simple_specific_prompt,avg_UID_var_sent_gpt2,-0.11882358456508384,0.13206544118980018,ns,paragraph
Ele,gemini-2.5-pro_simple_specific_prompt,avg_UID_var_lang_gpt2,-0.1810981192312238,0.0210962709741153,*,paragraph
Ele,gemini-2.5-pro_simple_specific_prompt,avg_UID_local-var_gpt2,-0.09856766179911312,0.21207211596434866,ns,paragraph
Ele,gemini-2.5-pro_simple_specific_prompt,avg_UID_max_gpt2,0.037286699188039014,0.6375899587112329,ns,paragraph
Ele,gemini-2.5-pro_simple_specific_prompt,avg_UID_superlin_1.25_pythia,-0.1431498684785501,0.069176938431909,ns,paragraph
Ele,gemini-2.5-pro_simple_specific_prompt,avg_UID_superlin_1.5_pythia,-0.14727233359483247,0.06146071176758878,ns,paragraph
Ele,gemini-2.5-pro_simple_specific_prompt,avg_UID_superlin_2_pythia,-0.15742723835730976,0.04542484751424284,*,paragraph
Ele,gemini-2.5-pro_simple_specific_prompt,avg_UID_var_sent_pythia,-0.07728769695649573,0.3282932515115992,ns,paragraph
Ele,gemini-2.5-pro_simple_specific_prompt,avg_UID_local-var_pythia,-0.05624107497815527,0.47717606289547526,ns,paragraph
Ele,gemini-2.5-pro_simple_specific_prompt,avg_UID_max_pythia,0.05274580536296224,0.5050211938342326,ns,paragraph
Ele,gemini-2.5-pro_simple_specific_prompt,total_slor_gpt2,0.0739819099515534,0.34946512025849913,ns,paragraph
Ele,gemini-2.5-pro_simple_specific_prompt,average_slor_gpt2,0.17329114074315743,0.02743525184524087,*,paragraph
Ele,gemini-2.5-pro_simple_specific_prompt,average_slor_pythia,0.15001673862323064,0.05672642037164909,ns,paragraph
Ele,gemini-2.5-pro_simple_specific_prompt,llama-3.3-70b-versatile_simple_prompt,0.6745326730977246,7.570519117691905e-23,***,paragraph
Ele,gemini-2.5-pro_simple_specific_prompt,gpt-4o_simple_prompt,0.5906815556411242,1.3018017261545492e-16,***,paragraph
Ele,gemini-2.5-pro_simple_specific_prompt,gpt-5_simple_prompt,0.6389953908300443,5.716621857423876e-20,***,paragraph
Ele,gemini-2.5-pro_simple_specific_prompt,gemini-2.0-flash_simple_prompt,0.6722415129976731,1.1932141578059778e-22,***,paragraph
Ele,gemini-2.5-pro_simple_specific_prompt,gemini-2.5-pro_simple_prompt,0.8129681587146101,2.0522072123277616e-39,***,paragraph
Ele,gemini-2.5-pro_simple_specific_prompt,claude-sonnet-4-0_simple_prompt,0.6940626788853819,1.3180110073371967e-24,***,paragraph
Ele,gemini-2.5-pro_simple_specific_prompt,llama-3.3-70b-versatile_clear_prompt,0.3808847983962802,5.729789997085946e-07,***,paragraph
Ele,gemini-2.5-pro_simple_specific_prompt,gpt-4o_clear_prompt,0.35049065834234094,4.8225623809532895e-06,***,paragraph
Ele,gemini-2.5-pro_simple_specific_prompt,gpt-5_clear_prompt,0.48019074003726353,1.0050605685223856e-10,***,paragraph
Ele,gemini-2.5-pro_simple_specific_prompt,gemini-2.0-flash_clear_prompt,-0.2529633804780046,0.0011631961230537818,**,paragraph
Ele,gemini-2.5-pro_simple_specific_prompt,gemini-2.5-pro_clear_prompt,0.573044260792852,1.6054441591047539e-15,***,paragraph
Ele,gemini-2.5-pro_simple_specific_prompt,claude-sonnet-4-0_clear_prompt,0.3224489795918367,2.8560299848028667e-05,***,paragraph
Ele,gemini-2.5-pro_simple_specific_prompt,llama-3.3-70b-versatile_clear_specific_prompt,0.3745640190412367,9.086204669827327e-07,***,paragraph
Ele,gemini-2.5-pro_simple_specific_prompt,gpt-4o_clear_specific_prompt,0.3321251892587601,1.5763669537397907e-05,***,paragraph
Ele,gemini-2.5-pro_simple_specific_prompt,gpt-5_clear_specific_prompt,0.4930496901275045,2.639362740875885e-11,***,paragraph
Ele,gemini-2.5-pro_simple_specific_prompt,gemini-2.0-flash_clear_specific_prompt,0.002716160512067599,0.9726351837016542,ns,paragraph
Ele,gemini-2.5-pro_simple_specific_prompt,gemini-2.5-pro_clear_specific_prompt,0.5721095915337497,1.8264366662628495e-15,***,paragraph
Ele,gemini-2.5-pro_simple_specific_prompt,claude-sonnet-4-0_clear_specific_prompt,0.4607626649119757,6.839972378696518e-10,***,paragraph
Ele,gemini-2.5-pro_simple_specific_prompt,Pythia 70M Mean,-0.05952864566363301,0.45176456739919807,ns,paragraph
Ele,claude-sonnet-4-0_simple_specific_prompt,flesch_reading_ease,-0.29951381093891694,0.00010797280110803972,***,paragraph
Ele,claude-sonnet-4-0_simple_specific_prompt,dale_chall_score,0.33026014925738445,1.7704674014604328e-05,***,paragraph
