text_id,Adv_flesch_reading_ease,Adv_flesch_kincaid_grade_score,Adv_dale_chall_score,Adv_gunning_fog_index,Adv_coleman_liau_index,Adv_smog_index,Adv_ARI,Adv_CAREC,Adv_CARES,Adv_CML2RI,Adv_cpidr_density,Adv_avg_integration_cost,Adv_max_integration_cost,Adv_avg_embedding_depth,Adv_max_embedding_depth,Adv_mean_entropy_pythia,Adv_word_length,Adv_wordFreq_frequency,Adv_n_words,Adv_sentence_count,Adv_syllable_count_textstats,Adv_depid_density,Adv_total_integration_cost,Adv_CAREC_M,Adv_mean_entropy_gpt2,Adv_comprehension_score,Adv_QA_RT,Adv_Pythia 70M Mean,Adv_Pythia 70M Max,Ele_flesch_reading_ease,Ele_flesch_kincaid_grade_score,Ele_dale_chall_score,Ele_gunning_fog_index,Ele_coleman_liau_index,Ele_smog_index,Ele_ARI,Ele_CAREC,Ele_CARES,Ele_CML2RI,Ele_cpidr_density,Ele_avg_integration_cost,Ele_max_integration_cost,Ele_avg_embedding_depth,Ele_max_embedding_depth,Ele_mean_entropy_pythia,Ele_word_length,Ele_wordFreq_frequency,Ele_n_words,Ele_sentence_count,Ele_syllable_count_textstats,Ele_depid_density,Ele_total_integration_cost,Ele_CAREC_M,Ele_mean_entropy_gpt2,Ele_comprehension_score,Ele_QA_RT,Ele_Pythia 70M Mean,Ele_Pythia 70M Max,diff_flesch_reading_ease,diff_flesch_kincaid_grade_score,diff_dale_chall_score,diff_gunning_fog_index,diff_coleman_liau_index,diff_smog_index,diff_ARI,diff_CAREC,diff_CARES,diff_CML2RI,diff_cpidr_density,diff_avg_integration_cost,diff_max_integration_cost,diff_avg_embedding_depth,diff_max_embedding_depth,diff_mean_entropy_pythia,diff_word_length,diff_wordFreq_frequency,diff_n_words,diff_sentence_count,diff_syllable_count_textstats,diff_depid_density,diff_total_integration_cost,diff_CAREC_M,diff_mean_entropy_gpt2,diff_comprehension_score,diff_QA_RT,diff_Pythia 70M Mean,diff_Pythia 70M Max
1_3_3,76.42,5.5,8.84,8.49,7.7,9.4,6.6,0.07864,0.2940753910519451,11.886580676271176,0.4672897196261682,0.3504313668787353,5.0,2.4444444444444446,6,7.662892,4.490566037735849,10.45565380677554,106,9,153,0.3981481481481481,52.0,0.1554,7.2530217,0.9,7926.433333333333,5.1620545,27.68846,86.3,3.8,6.84,5.86,4.32,7.4,3.5,-0.0043,0.1540078994523536,24.38735874515669,0.425531914893617,0.4195407329598505,4.0,1.6666666666666667,3,7.059259,3.957894736842105,10.272018439217115,95,9,120,0.3789473684210526,49.0,0.0637,6.583527,0.9666666666666668,7204.566666666667,4.528644,28.247852,-9.879999999999995,1.7000000000000002,2.0,2.63,3.38,2.0,3.0999999999999996,0.08294,0.14006749159959148,-12.500778068885513,0.041757804732551196,-0.06910936608111523,1.0,0.7777777777777779,3.0,0.6036330000000003,0.5326713008937443,0.18363536755842524,11.0,0.0,33.0,0.019200779727095496,3.0,0.0917,0.6694946999999996,-0.06666666666666676,721.8666666666668,0.6334105000000001,-0.5593920000000026
1_3_4,69.31,8.3,10.02,10.71,8.94,10.9,10.2,0.18512,0.2599268486909498,11.638805024590162,0.5172413793103449,0.5112680969823827,11.0,3.8333333333333335,6,6.5558667,4.566371681415929,10.826996462866024,113,6,163,0.4786324786324786,74.0,0.25034,5.510088,0.9333333333333332,8731.333333333334,4.2537637,15.135319,72.36,7.1,9.42,8.85,7.77,9.4,7.8,-0.02593,0.0790068793054065,17.160017462499987,0.5125,0.454032367741058,8.0,3.0,5,6.8068895,4.405063291139241,10.215078441441433,79,5,109,0.5061728395061729,42.0,0.07907,5.772554,0.9,7729.733333333334,4.1416063,13.502433,-3.049999999999997,1.200000000000001,0.5999999999999996,1.8600000000000012,1.17,1.5,2.3999999999999995,0.21105000000000002,0.18091996938554328,-5.521212437909824,0.0047413793103449065,0.05723572924132475,3.0,0.8333333333333335,1.0,-0.25102279999999944,0.1613083902766883,0.6119180214245912,34.0,1.0,54.0,-0.02754036087369427,32.0,0.17127,-0.26246600000000075,0.033333333333333215,1001.6000000000004,0.11215740000000007,1.632886000000001
1_3_5,68.1,8.7,8.87,11.0,9.34,11.0,11.0,0.21549,0.468009889137944,15.415728667045435,0.5304878048780488,0.3108536343830461,6.0,3.375,7,6.895859,4.625,10.175754065662558,160,8,227,0.4457831325301205,32.0,0.22254,6.406253,0.7,8353.933333333332,4.801421,21.273218,65.05,9.9,8.67,10.94,8.25,9.7,11.0,0.04845,0.0480372626593505,12.0441449007722,0.4428571428571428,0.5217785843920145,7.0,2.6666666666666665,3,6.853266,4.376811594202898,9.878764011532104,69,3,96,0.380281690140845,40.0,0.15614,6.4739237,0.9333333333333332,6601.133333333333,4.4779835,21.054472,3.049999999999997,-1.200000000000001,0.1999999999999993,0.0600000000000005,1.0899999999999999,1.3000000000000007,0.0,0.16704,0.4199726264785935,3.371583766273236,0.08763066202090602,-0.21092495000896844,-1.0,0.7083333333333335,4.0,0.0425930000000001,0.24818840579710244,0.296990054130454,91.0,5.0,131.0,0.06550144238927547,-8.0,0.06639999999999999,-0.06767069999999986,-0.23333333333333328,1752.7999999999993,0.3234375000000007,0.21874599999999944
1_4_1,53.85,12.1,9.63,14.44,9.99,13.8,14.1,0.18695,0.4936425569776333,9.491479015151508,0.525,0.467389696785658,9.0,2.833333333333333,5,6.876771,4.670967741935484,10.912254266851864,155,6,233,0.50920245398773,88.0,0.18252,5.5862265,0.6666666666666666,10604.733333333334,4.864094,28.160519,74.08,6.4,7.32,8.16,7.82,10.0,7.1,0.03823,0.3178306958093865,18.93549108589741,0.5038759689922481,0.5909749384325655,14.0,2.333333333333333,6,6.2471786,4.40625,10.702749386058368,128,9,181,0.4341085271317829,86.0,0.058,5.7803917,0.6333333333333333,10797.333333333334,4.3244767,12.324327,-20.229999999999997,5.699999999999999,2.3100000000000005,6.279999999999999,2.17,3.8000000000000007,7.0,0.14872000000000002,0.17581186116824682,-9.444012070745902,0.021124031007751953,-0.12358524164690754,-5.0,0.5,-1.0,0.6295923999999999,0.2647177419354838,0.20950488079349583,27.0,-3.0,52.0,0.07509392685594712,2.0,0.12451999999999999,-0.1941651999999996,0.033333333333333326,-192.60000000000036,0.5396172999999997,15.836192
1_4_2,68.5,8.6,8.73,11.15,9.86,11.7,11.5,0.2547,0.5024818632898143,10.573591812626258,0.5432098765432098,0.4226655289155289,11.0,2.5,6,6.874716,4.708860759493671,10.916951592611044,158,8,224,0.3832335329341317,95.0,0.24803,6.318931,0.8333333333333334,9348.366666666669,4.7892213,21.000416,79.19,6.5,8.13,9.55,8.35,9.8,9.3,0.20503,0.4093598006251798,13.514875688202237,0.5531914893617021,0.4535327503094261,12.0,1.75,3,6.663852,4.453900709219858,10.80064193545913,141,8,180,0.4068965517241379,87.0,0.20905,6.3425503,0.9333333333333332,9649.833333333334,4.708216,20.786076,-10.689999999999998,2.0999999999999996,0.5999999999999996,1.5999999999999996,1.5099999999999998,1.8999999999999986,2.1999999999999993,0.04966999999999999,0.09312206266463446,-2.9412838755759783,-0.009981612818492303,-0.030867221393897193,-1.0,0.75,3.0,0.21086399999999994,0.2549600502738132,0.11630965715191444,17.0,0.0,44.0,-0.023663018790006207,8.0,0.03897999999999999,-0.02361930000000001,-0.09999999999999987,-301.46666666666533,0.08100530000000017,0.21433999999999997
1_4_3,67.08,9.1,9.64,11.83,11.08,10.8,13.2,0.15247,0.2817124581468088,4.641519588709679,0.514018691588785,0.4520075757575757,5.0,2.8,3,7.3257556,4.886792452830188,11.360418283186918,106,5,151,0.3818181818181818,60.0,0.2117,6.5529,0.7666666666666667,11788.866666666669,4.9241447,16.443419,80.21,6.1,8.11,7.05,7.31,5.7,7.9,0.13154,0.1367479738400742,17.984087865950585,0.4756097560975609,0.4537506284565108,5.0,2.4,3,6.8520174,4.2926829268292686,10.504735008650124,82,5,108,0.3780487804878049,47.0,0.2084,6.589998,0.7,10741.3,4.267984,11.765991,-13.129999999999995,3.0,1.5300000000000011,4.78,3.7700000000000005,5.1000000000000005,5.299999999999999,0.020930000000000004,0.1449644843067346,-13.342568277240906,0.038408935491224094,-0.0017430526989350992,0.0,0.3999999999999999,0.0,0.47373819999999967,0.5941095260009197,0.8556832745367942,24.0,0.0,43.0,0.003769401330376898,13.0,0.0032999999999999974,-0.03709799999999941,0.06666666666666676,1047.5666666666693,0.6561607,4.677427999999999
1_4_4,70.84,7.7,8.24,10.0,8.76,10.3,9.8,0.17667,0.4613511534935166,18.420367277894712,0.4842767295597484,0.441397200177356,6.0,2.4444444444444446,4,6.933004,4.490566037735849,11.145403976234489,159,9,216,0.422360248447205,84.0,0.18815,6.1733804,0.9333333333333332,9113.633333333331,4.9147987,17.0033,81.53,5.6,7.52,7.69,7.07,9.2,7.6,0.06351,0.3055259659197523,21.47828979892521,0.4710743801652892,0.4639113810166442,6.0,2.0,3,7.0028343,4.252032520325203,10.789584501675252,123,8,161,0.4146341463414634,79.0,0.09795,6.473229,1.0,9062.966666666667,4.7125254,16.2332,-10.689999999999998,2.1000000000000005,0.7200000000000006,2.3099999999999996,1.6899999999999995,1.1000000000000014,2.200000000000001,0.11316,0.1558251875737643,-3.0579225210304983,0.01320234939445919,-0.02251418083928819,0.0,0.44444444444444464,1.0,-0.06983029999999957,0.2385335174106462,0.3558194745592367,36.0,1.0,55.0,0.007726102105741595,5.0,0.09020000000000002,-0.2998485999999998,-0.06666666666666676,50.66666666666424,0.20227330000000077,0.7700999999999993
1_4_5,70.73,7.7,9.22,11.56,9.1,11.6,10.3,0.16701,0.2494971638204567,6.676088844827589,0.5172413793103449,0.4498674811174811,8.0,2.6,3,7.2737746,4.568181818181818,10.700452170295833,88,5,124,0.4719101123595505,55.0,0.23615,6.2826157,0.7333333333333333,9016.733333333334,5.1150084,15.004471,79.4,6.5,7.79,8.28,6.73,9.4,8.1,0.11057,0.176477409033514,16.010803362499978,0.4597701149425287,0.5087301587301587,7.0,2.0,3,6.9004354,4.197674418604652,10.074438312098517,86,5,114,0.4137931034482758,58.0,0.17343,6.20092,0.6666666666666666,11050.233333333334,4.7979565,11.786095,-8.670000000000002,1.2000000000000002,1.4300000000000006,3.280000000000001,2.369999999999999,2.1999999999999993,2.200000000000001,0.05643999999999999,0.0730197547869427,-9.334714517672388,0.05747126436781619,-0.058862677612677605,1.0,0.6000000000000001,0.0,0.3733392000000002,0.37050739957716594,0.6260138581973163,2.0,0.0,10.0,0.05811700891127469,-3.0,0.06272,0.08169570000000004,0.06666666666666665,-2033.5,0.31705190000000005,3.218376000000001
1_5_1,55.58,11.5,11.63,14.04,9.52,12.5,12.8,0.16252,0.2444614158575667,4.461954573939386,0.5138888888888888,0.5861223542382963,11.0,5.0,7,7.930457,4.583333333333333,10.914433332839891,72,3,106,0.4246575342465753,54.0,0.25785,6.411183,0.9666666666666668,8994.266666666666,4.8831663,14.664747,56.59,11.1,10.96,13.84,10.91,13.0,13.4,0.22621,0.1741213035162674,7.772355163043493,0.5072463768115942,0.6940449221150975,16.0,5.0,7,7.793788,4.826086956521739,11.13079795991674,69,3,104,0.4,63.0,0.3243,6.2542243,0.9,8795.266666666666,4.710767,12.027278,-1.0100000000000051,0.40000000000000036,0.6699999999999999,0.1999999999999993,-1.3900000000000006,-0.5,-0.5999999999999996,-0.06369,0.0703401123412993,-3.3104005891041064,0.0066425120772946045,-0.10792256787680121,-5.0,0.0,0.0,0.13666899999999949,-0.2427536231884062,-0.21636462707684778,3.0,0.0,2.0,0.024657534246575297,-9.0,-0.06644999999999995,0.15695870000000056,0.06666666666666676,199.0,0.17239930000000037,2.6374689999999994
1_5_2,62.31,11.0,9.53,13.92,9.64,11.9,14.0,0.15404,0.4625853097459459,9.549803414854086,0.4903225806451612,0.608020091626649,17.0,3.333333333333333,6,6.8469667,4.616883116883117,10.494824588382093,154,6,221,0.4050632911392405,127.0,0.16564,6.162011,0.8333333333333334,11465.433333333332,4.610989,22.021755,65.76,9.6,9.22,12.2,9.81,11.2,12.4,0.14,0.379149855987674,10.807154468219824,0.4814814814814814,0.5882034632034632,17.0,3.1666666666666665,5,6.5752397,4.649253731343284,10.428098929809616,134,6,190,0.3985507246376811,103.0,0.16986,5.9209385,0.8333333333333334,10699.166666666666,4.4124885,21.918627,-3.450000000000003,1.4000000000000004,0.3099999999999987,1.7200000000000006,-0.16999999999999993,0.7000000000000011,1.5999999999999996,0.014039999999999997,0.08343545375827194,-1.2573510533657384,0.00884109916367981,0.019816628423185878,0.0,0.16666666666666652,1.0,0.2717270000000003,-0.032370614460166536,0.06672565857247648,20.0,0.0,31.0,0.0065125665015594025,24.0,-0.0042200000000000015,0.24107249999999958,0.0,766.2666666666664,0.19850049999999975,0.10312799999999811
1_5_3,50.7,13.3,11.24,15.35,13.3,13.0,18.4,0.21016,0.4029369642600879,7.157950341333326,0.5043478260869565,0.4746748335801086,14.0,2.5,3,7.565124,5.2,11.909750708820056,115,4,174,0.423728813559322,73.0,0.24839,6.269563,0.8333333333333334,10529.9,5.2894254,15.554622,66.27,9.4,9.07,11.02,10.21,10.1,12.5,0.08882,0.2137967447674764,11.903933228835951,0.5172413793103449,0.4030142920207482,2.0,2.5,4,7.2608433,4.758620689655173,11.098882443462964,87,4,120,0.449438202247191,42.0,0.16573,6.1181655,0.8666666666666667,8504.966666666667,4.76092,15.554904,-15.569999999999993,3.9000000000000004,2.17,4.33,3.09,2.9000000000000004,5.899999999999999,0.12134000000000002,0.1891402194926115,-4.745982887502626,-0.012893553223388365,0.07166054155936041,12.0,0.0,-1.0,0.3042806999999996,0.4413793103448276,0.810868265357092,28.0,0.0,54.0,-0.025709388687868984,31.0,0.08266000000000001,0.15139749999999985,-0.033333333333333326,2024.9333333333325,0.5285054000000002,-0.00028200000000033754
1_5_4,57.3,10.8,11.32,14.05,11.15,13.5,13.4,0.23869,0.5080256858191576,3.6531142402128856,0.506578947368421,0.5426398653106728,9.0,3.571428571428572,7,7.439187,4.865384615384615,11.602013063458076,156,7,239,0.4556962025316455,105.0,0.24877,6.152542,0.9,9822.133333333331,5.218038,19.820202,66.07,9.5,10.47,12.44,9.05,12.3,11.8,0.10744,0.2773058807342468,7.689310414285707,0.5238095238095238,0.5005864822767829,9.0,3.2,5,7.2200193,4.545454545454546,11.387344484265032,110,5,153,0.4684684684684684,63.0,0.16344,6.123881,0.9,9585.366666666669,5.19332,19.819605,-8.769999999999996,1.3000000000000007,0.8499999999999996,1.6100000000000012,2.0999999999999996,1.1999999999999993,1.5999999999999996,0.13125000000000003,0.23071980508491086,-4.036196174072821,-0.01723057644110282,0.042053383033889835,0.0,0.3714285714285719,2.0,0.21916770000000074,0.3199300699300691,0.21466857919304339,46.0,2.0,86.0,-0.012772265936822902,42.0,0.08532999999999999,0.02866100000000049,0.0,236.7666666666628,0.024718000000000018,0.0005969999999990705
1_5_5,52.53,12.6,9.85,17.22,12.71,15.9,16.9,0.22274,0.296347950376251,6.141317262587404,0.3950617283950617,0.3462789342655861,3.0,3.6666666666666665,5,7.1386447,5.185185185185185,11.141278496910028,81,3,124,0.3720930232558139,33.0,0.30537,5.833125,0.7333333333333333,9707.1,4.4989657,15.673967,47.42,12.5,10.37,16.8,14.22,15.9,16.5,0.34966,0.2592580317886229,5.056834435380821,0.4225352112676056,0.4248070769809899,4.0,2.333333333333333,3,7.379782,5.422535211267606,11.310763886857238,71,3,116,0.3918918918918919,36.0,0.44254,6.4478397,0.7666666666666667,9117.5,4.674335,18.604065,5.109999999999999,0.09999999999999964,-0.5199999999999996,0.41999999999999815,-1.5099999999999998,0.0,0.3999999999999986,-0.12692000000000003,0.03708991858762811,1.0844828272065836,-0.02747348287254392,-0.07852814271540381,-1.0,1.3333333333333335,2.0,-0.24113729999999922,-0.23735002608242084,-0.1694853899472104,10.0,0.0,8.0,-0.019798868636077993,-3.0,-0.13717000000000001,-0.6147147000000004,-0.03333333333333344,589.6000000000004,-0.17536929999999984,-2.930097999999999
1_6_1,50.8,13.3,11.3,17.53,12.49,15.0,17.2,0.11966,0.2959714789828432,-2.664238826923082,0.5340909090909091,0.4296805896805897,4.0,4.0,4,7.013576,5.069767441860465,11.717358642384688,86,3,133,0.4772727272727273,40.0,0.20655,5.8290052,0.9333333333333332,6704.166666666667,4.5952616,12.700769,67.79,8.8,10.6,12.71,10.21,11.9,11.7,0.03375,0.1181179123844552,3.180428057499995,0.5806451612903226,0.3650372615889856,4.0,2.333333333333333,3,6.9988675,4.770491803278689,11.66175688959204,61,3,86,0.4838709677419355,28.0,0.14775,5.739811,1.0,5745.566666666667,4.164306,13.188436,-16.99000000000001,4.5,0.7000000000000011,4.82,2.2799999999999994,3.0999999999999996,5.5,0.08591,0.17785356659838802,-5.844666884423077,-0.04655425219941356,0.06464332809160411,0.0,1.666666666666667,1.0,0.014708499999999347,0.2992756385817765,0.055601752792648895,25.0,0.0,47.0,-0.006598240469208205,12.0,0.05880000000000002,0.08919419999999967,-0.06666666666666676,958.6000000000004,0.4309555999999999,-0.4876670000000001
1_6_2,56.79,11.0,10.17,13.68,11.73,12.7,13.9,0.18866,0.3390364713716237,2.9082253676470646,0.5,0.4738263768751573,8.0,2.8,4,6.3475738,4.973684210526316,11.334226249858194,114,5,175,0.4273504273504273,69.0,0.23838,5.7144165,0.9333333333333332,10320.366666666669,4.8876443,35.82729,58.42,10.4,9.16,13.01,10.68,12.3,12.6,0.15759,0.3208061772722413,9.624066010516929,0.5092592592592593,0.4792558318874108,5.0,3.2,4,6.686777,4.803738317757009,11.213161886494712,107,5,154,0.4862385321100917,64.0,0.2122,5.7258997,0.9,10204.5,4.5435004,35.404465,-1.6300000000000026,0.5999999999999996,1.0099999999999998,0.6699999999999999,1.0500000000000007,0.3999999999999986,1.3000000000000007,0.031069999999999987,0.01823029409938237,-6.715840642869864,-0.0092592592592593,-0.0054294550122535035,3.0,-0.40000000000000036,0.0,-0.33920320000000004,0.16994589276930672,0.12106436336348203,7.0,0.0,21.0,-0.05888810475966444,5.0,0.02618000000000001,-0.011483200000000693,0.033333333333333215,115.8666666666686,0.3441438999999997,0.422824999999996
1_6_3,63.02,10.7,10.25,12.0,10.74,9.5,14.1,0.15014,0.2752230044997684,6.567991969890324,0.53,0.3797739297739297,4.0,4.25,5,6.9794674,4.8,11.329479764192804,100,4,142,0.4752475247524752,42.0,0.22658,6.262322,0.8666666666666667,8807.166666666666,4.818627,15.68089,74.22,8.4,8.65,9.82,9.93,7.2,12.1,0.13595,0.2233097541657987,14.575184552830189,0.4719101123595505,0.4189510489510489,4.0,3.75,5,6.973901,4.662921348314606,11.031577093145302,89,4,116,0.4666666666666667,44.0,0.21262,5.9403753,0.8,9289.1,4.4372807,12.807237,-11.199999999999996,2.299999999999999,1.5999999999999996,2.1799999999999997,0.8100000000000005,2.3,2.0,0.014190000000000008,0.05191325033396968,-8.007192582939865,0.05808988764044953,-0.03917711917711919,0.0,0.5,0.0,0.005566400000000193,0.13707865168539346,0.29790267104750257,11.0,0.0,26.0,0.008580858085808551,-2.0,0.01396,0.3219466999999998,0.06666666666666665,-481.9333333333343,0.3813463000000006,2.873652999999999
1_6_4,58.62,10.3,8.89,11.83,11.2,12.0,12.8,0.18415,0.3153725424973237,12.372258909374994,0.5,0.4888420436246523,7.0,4.0,5,7.1574416,4.942857142857143,10.673241711080554,105,5,158,0.4537037037037037,57.0,0.24937,6.395076,0.8333333333333334,8898.833333333334,4.633782,37.718414,62.38,8.9,7.99,9.23,10.03,11.2,10.2,0.08708,0.2640610591052974,16.739666619047618,0.5046728971962616,0.4547720395546483,7.0,4.0,7,7.130137,4.788461538461538,10.423089044164946,104,6,154,0.4485981308411215,53.0,0.14221,6.394421,0.7333333333333333,8475.2,4.3707533,38.2188,-3.760000000000005,1.4000000000000004,0.9000000000000004,2.5999999999999996,1.17,0.8000000000000007,2.6000000000000014,0.09707,0.05131148339202629,-4.367407709672625,-0.004672897196261627,0.03407000407000399,0.0,0.0,-2.0,0.0273045999999999,0.15439560439560474,0.2501526669156071,1.0,-1.0,4.0,0.0051055728625822305,4.0,0.10716,0.0006550000000000722,0.10000000000000009,423.6333333333332,0.26302870000000045,-0.5003859999999989
1_7_1,60.85,9.4,8.25,10.99,9.46,12.6,10.5,0.18564,0.4742483444414329,11.518466275726846,0.4605263157894737,0.3986496188387636,11.0,3.125,6,7.519136,4.578947368421052,11.530401607970536,152,8,226,0.4155844155844156,87.0,0.2003,5.907633,1.0,6109.2,5.021888,17.894966,65.01,7.8,7.0,8.61,8.11,11.0,8.0,0.0925,0.3621008861255236,13.14944006313131,0.4888888888888889,0.3712641747918517,11.0,2.333333333333333,4,7.366571,4.447761194029851,11.16913398355372,134,9,192,0.3941605839416058,70.0,0.12975,5.9084225,0.9666666666666668,7259.2,4.7907057,17.970295,-4.160000000000004,1.6000000000000005,1.25,2.380000000000001,1.3500000000000014,1.5999999999999996,2.5,0.09314,0.11214745831590928,-1.6309737874044643,-0.0283625730994152,0.0273854440469119,0.0,0.791666666666667,2.0,0.15256499999999917,0.1311861743912015,0.3612676244168149,18.0,-1.0,34.0,0.02142383164280981,17.0,0.07055,-0.0007895000000006647,0.033333333333333215,-1150.0,0.2311822999999995,-0.07532899999999998
1_7_2,74.53,8.3,7.12,10.01,6.62,9.3,9.8,0.07972,0.3402369036604145,14.447541748293022,0.5151515151515151,0.3334410417169037,3.0,3.333333333333333,6,6.977447,4.082089552238806,11.19276878250335,134,6,168,0.437037037037037,55.0,0.11509,6.4057107,0.8,8616.8,4.6925116,20.930532,83.7,6.9,7.04,9.77,6.04,8.8,9.0,0.0799,0.3210227786620681,17.294090673447705,0.5390625,0.3282257160928887,3.0,3.0,5,7.0973225,3.9846153846153847,10.951203158362848,130,6,159,0.4351145038167939,53.0,0.1191,6.4518843,0.9,8993.3,4.6381106,22.386238,-9.170000000000002,1.4000000000000004,0.08000000000000007,0.2400000000000002,0.5800000000000001,0.5,0.8000000000000007,-0.0001799999999999996,0.019214124998346405,-2.846548925154684,-0.023910984848484862,0.005215325624014999,0.0,0.33333333333333304,1.0,-0.11987550000000002,0.09747416762342098,0.24156562414050242,4.0,0.0,9.0,0.0019225332202431056,2.0,-0.00401,-0.04617359999999948,-0.09999999999999998,-376.5,0.05440099999999948,-1.4557059999999993
1_7_3,61.16,9.3,8.5,11.72,9.63,12.6,10.3,0.14568,0.4269243704104057,14.840766705434792,0.4729729729729729,0.4722889509140501,13.0,2.5,4,7.692117,4.635135135135135,10.933393724880464,148,8,220,0.3918918918918919,94.0,0.15326,7.0285263,0.9333333333333332,8090.766666666666,5.2813706,18.074657,64.61,8.0,7.91,10.01,8.69,11.7,8.5,0.14514,0.3248773395192393,15.232695267129422,0.4628099173553719,0.4320776349457387,14.0,2.25,4,7.931291,4.578512396694215,11.225931692311946,121,8,179,0.4380165289256198,73.0,0.17863,7.168027,0.8666666666666667,10640.466666666667,5.62393,18.099785,-3.450000000000003,1.3000000000000007,0.5899999999999999,1.7100000000000009,0.9400000000000013,0.9000000000000004,1.8000000000000007,0.0005400000000000127,0.1020470308911664,-0.3919285616946304,0.010163055617601002,0.0402113159683114,-1.0,0.25,0.0,-0.23917400000000022,0.05662273844091992,-0.29253796743148186,27.0,0.0,41.0,-0.04612463703372793,21.0,-0.025370000000000004,-0.13950070000000014,0.06666666666666654,-2549.7000000000007,-0.34255939999999985,-0.02512800000000226
1_7_4,60.35,9.6,8.08,11.88,8.07,13.0,9.7,0.1835,0.4608673593721458,15.415548961688328,0.5128205128205128,0.377092615046244,9.0,2.2222222222222223,3,7.828737,4.326923076923077,11.196145554775322,156,8,227,0.4166666666666667,76.0,0.19706,6.792488,0.9333333333333332,7259.266666666666,4.7833576,22.577744,60.75,9.5,7.68,10.89,7.83,13.5,9.3,0.15448,0.3670731543747663,15.73223154646997,0.4887218045112781,0.3776915113871635,9.0,2.333333333333333,3,7.6231976,4.276119402985074,11.238539681995864,134,7,195,0.4360902255639097,65.0,0.18674,6.821513,0.9,7027.066666666667,4.6730804,23.090378,-0.3999999999999986,0.09999999999999964,0.40000000000000036,0.9900000000000002,0.2400000000000002,-0.5,0.3999999999999986,0.02901999999999999,0.0937942049973795,-0.3166825847816419,0.024098708309234662,-0.0005988963409195303,0.0,-0.11111111111111072,0.0,0.20553940000000015,0.05080367393800245,-0.04239412722054148,22.0,1.0,32.0,-0.01942355889724301,11.0,0.010320000000000024,-0.029025000000000745,0.033333333333333215,232.19999999999982,0.11027720000000052,-0.512634000000002
1_8_1,70.87,9.7,7.87,11.8,10.04,12.0,14.1,0.14114,0.3520428678529135,17.873374340476175,0.5190839694656488,0.4413900742848111,7.0,4.166666666666667,8,6.9998636,4.6796875,10.524350597995218,128,6,171,0.4503816793893129,62.0,0.17724,5.7542534,1.0,6531.966666666666,4.765039,21.557613,68.1,8.7,6.87,10.33,9.86,12.5,11.2,0.21069,0.3215422375335215,20.184386028260857,0.55,0.6128220611916264,12.0,5.0,7,6.105029,4.675,10.376796470260496,120,7,170,0.4333333333333333,82.0,0.24335,5.1543527,0.9666666666666668,6798.4,3.8394022,21.45797,2.7700000000000102,1.0,1.0,1.4700000000000006,0.17999999999999972,-0.5,2.9000000000000004,-0.06955,0.030500630319391986,-2.3110116877846814,-0.030916030534351213,-0.17143198690681533,-5.0,-0.833333333333333,1.0,0.8948346000000003,0.004687500000000178,0.14755412773472187,8.0,-1.0,1.0,0.017048346055979602,-20.0,-0.06611,0.5999007000000001,0.033333333333333215,-266.4333333333334,0.9256367999999999,0.09964300000000037
1_8_2,65.86,9.6,9.72,10.68,12.01,10.5,14.1,0.15212,0.4194598178204764,8.968989213750007,0.5555555555555556,0.375937670262613,4.0,3.0,5,7.3371997,5.075187969924812,10.929097893444144,133,6,192,0.4558823529411764,60.0,0.18615,6.2382574,0.8666666666666667,9505.966666666667,5.2244554,26.78637,66.07,9.5,9.46,9.89,11.14,9.9,13.3,0.14472,0.2920138161060238,11.519569811111111,0.5585585585585585,0.3601164715502283,4.0,3.0,5,7.137293,4.882882882882883,11.074324390992157,111,5,153,0.4642857142857143,49.0,0.20287,6.0089126,0.9666666666666668,9576.633333333331,4.934341,21.948124,-0.20999999999999375,0.09999999999999964,0.2599999999999998,0.7899999999999991,0.8699999999999992,0.5999999999999996,0.7999999999999989,0.007400000000000018,0.12744600171445264,-2.5505805973611047,-0.0030030030030029353,0.015821198712384688,0.0,0.0,0.0,0.19990670000000055,0.1923050870419294,-0.14522649754801265,22.0,1.0,39.0,-0.008403361344537896,11.0,-0.016719999999999985,0.2293447999999998,-0.10000000000000009,-70.66666666666424,0.2901144000000002,4.838246000000002
1_8_3,63.32,10.6,8.6,13.12,11.15,13.0,14.6,0.17376,0.4439978564208593,7.001946128421056,0.5906040268456376,0.5826791465378421,11.0,4.166666666666667,11,7.062727,4.864864864864865,10.788278273103582,148,6,214,0.5066666666666667,110.0,0.17815,6.0530486,0.9,10142.433333333332,4.8138046,22.626934,64.64,10.1,8.04,11.75,9.41,12.3,12.5,0.13368,0.2989370379975672,8.373100859999992,0.6101694915254238,0.5302380952380952,13.0,5.6,11,6.815037,4.564102564102564,10.510239307444952,117,5,161,0.5126050420168067,82.0,0.16714,5.9741945,0.9333333333333332,10831.0,4.5558195,22.228258,-1.3200000000000003,0.5,0.5600000000000005,1.3699999999999992,1.7400000000000002,0.6999999999999993,2.0999999999999996,0.040080000000000005,0.1450608184232921,-1.3711547315789359,-0.01956546467978615,0.052441051299746966,-2.0,-1.4333333333333327,0.0,0.24768999999999952,0.30076230076230104,0.27803896565863084,31.0,1.0,53.0,-0.005938375350139968,28.0,0.011009999999999992,0.07885410000000004,-0.033333333333333215,-688.5666666666675,0.25798509999999997,0.39867599999999825
