text_id,align_idx,rank_ET,rank_Formula,rank_Psycholinguistic,rank_LLM,rank_std,ET_minus_Formula,Psycholinguistic_minus_Formula,ET_minus_Psycholinguistic,ET_minus_LLM,diff_mean_nonzero_TF,diff_SkipRateTotal,diff_RegRateTotal,diff_flesch_reading_ease,diff_dale_chall_score,diff_gunning_fog_index,diff_ARI,diff_coleman_liau_index,diff_flesch_kincaid_grade_score,diff_CML2RI,diff_CAREC,diff_CARES,diff_SBERT,diff_text_evaluator,diff_lexile,diff_cpidr_density,diff_avg_integration_cost,diff_avg_embedding_depth,diff_PLL_bert-base-uncased,diff_PPL Pythia 70M,diff_mean_entropy_pythia,diff_word_length,diff_wordFreq_frequency,diff_llama-3.3-70b-versatile_simple_specific_prompt,diff_gpt-4o_simple_specific_prompt,diff_gpt-5_simple_specific_prompt,diff_gemini-2.0-flash_simple_specific_prompt,diff_gemini-2.5-pro_simple_specific_prompt,diff_claude-sonnet-4-0_simple_specific_prompt,psycholing_uniquely_aligned_with_ET
1_5_4,160,61.0126582278481,59.45147679324895,42.40506329113924,85.82278481012658,17.87770235874689,1.561181434599149,-17.046413502109708,18.607594936708857,-24.81012658227848,72.86702151949487,-0.05959577999051688,0.04456828141038671,-6.089999999999996,0.9400000000000013,0.6199999999999974,3.6000000000000014,2.620000000000001,2.4000000000000004,-11.56366019166667,0.010079999999999978,-0.019021305024103,-0.11585000000000001,420.0,340.0,-0.011538461538461497,0.02197802197802201,0.0,19.111331939697266,-101.49082185362329,-1.5671396255493182,0.32793522267206576,0.027740298765856153,3.0,6.0,5.0,2.0,4.0,4.0,-17.046413502109708
2_3_4,380,37.08860759493671,56.96202531645571,48.85284810126583,79.37763713080169,17.845852130412254,-19.873417721518997,-8.10917721518988,-11.764240506329116,-42.28902953586498,-41.32735478759798,0.12542320552701167,-0.06362005289340927,-0.33000000000000185,-1.7199999999999989,4.879999999999999,4.0,-3.8599999999999994,4.200000000000001,2.007412356884068,0.0871,0.049592345244756,-0.8426199999999999,590.0,1640.0,0.15625,0.049535603715170295,0.0,30.907976150512695,-213.32307095333522,-1.4181456565856925,-1.2607843137254902,0.7721348606886238,3.0,4.0,3.0,3.0,4.0,2.0,8.10917721518988
1_4_4,135,28.565400843881857,36.13396624472575,68.29113924050634,52.83755274261603,17.739930814878154,-7.568565400843891,32.15717299578059,-39.72573839662448,-24.272151898734176,16.099270859486126,-0.026897089397089402,-0.0642056892056892,-1.0200000000000102,-0.35999999999999943,0.14999999999999858,2.9000000000000004,2.66,0.39999999999999947,-1.7300214089285721,-0.05546999999999999,-0.0522967248533752,-0.35303,10.0,0.0,-0.038461538461538436,0.06666666666666665,1.0,3.5156784057617188,1326.0657186941457,0.8739604949951172,0.6025641025641022,0.4806129230913925,0.0,1.0,4.0,2.0,4.0,0.0,-32.157172995780584
2_2_6,361,44.26160337552742,87.57383966244726,68.89240506329114,66.87763713080169,17.737670070856854,-43.312236286919834,-18.68143459915612,-24.630801687763714,-22.616033755274266,93.34208272093628,-0.07475490196078433,-0.015931372549019607,-42.30000000000001,7.58,10.0,6.5,7.940000000000001,6.0,-9.261994160000008,0.46405,0.2405134158049222,-0.07125,300.0,610.0,0.0,0.0,0.0,10.120031356811523,564.1338642021669,0.5257434844970703,1.375,1.3913823062543624,5.0,1.0,4.0,0.0,3.0,3.0,18.68143459915612
1_7_4,211,65.0210970464135,25.047468354430382,39.264240506329116,30.654008438818565,17.67788031077856,39.97362869198312,14.216772151898734,25.756856540084385,34.36708860759494,40.180876494024005,0.006872385778635692,0.016539977477477485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,2.0,14.216772151898738
2_4_4,397,37.257383966244724,72.83227848101265,33.837025316455694,49.69409282700422,17.65265724822255,-35.57489451476793,-38.99525316455696,3.42035864978903,-12.436708860759495,40.293189836056,-0.028329850528912515,-0.043237481642901116,-28.08,0.8200000000000003,6.08,7.799999999999999,3.4400000000000013,6.699999999999999,-0.5077120629411737,0.060320000000000006,0.09547209058221061,-0.0008099999999999774,740.0,310.0,-0.07368421052631569,-0.1216216216216216,1.0,29.15777587890625,-1778.4705937719868,-1.4850263595581037,0.4824561403508776,-0.6953573691535944,2.0,-1.0,3.0,1.0,2.0,1.0,32.1545358649789
3_9_2,872,63.62869198312236,23.270042194092827,30.332278481012658,39.757383966244724,17.60173131831411,40.35864978902953,7.0622362869198305,33.2964135021097,23.871308016877634,8.682004848758652,0.00872416274201987,0.0533097854526426,25.379999999999995,-1.13,0.0,-1.0,-1.2799999999999994,-3.5000000000000004,-3.8546449100000064,-0.06418,-0.036627267976678424,-0.23903,140.0,20.0,0.0,-0.1360294117647059,-1.0,9.499425888061527,-23.225678894976824,0.16005325317382812,-0.21428571428571352,-0.04265641137083698,1.0,0.0,2.0,0.0,3.0,0.0,7.062236286919827
1_10_2,3,57.046413502109715,45.31645569620253,66.73259493670886,25.864978902953585,17.585194753597168,11.729957805907183,21.416139240506332,-9.686181434599149,31.18143459915613,58.0833853837043,-0.031256350335297806,0.01511803156539998,-5.409999999999997,-0.21000000000000085,1.6899999999999995,3.5999999999999996,5.16,0.09999999999999964,-3.6407161933333327,0.05129,-0.0011875571990196954,-0.13234,50.0,-20.0,0.026315789473684292,0.2857142857142857,0.0,-6.378154754638672,65.73144058671818,0.788642406463623,0.9375,0.7440265900618073,1.0,-1.0,0.0,0.0,1.0,0.0,2.0437763713080344
1_2_4,75,26.371308016877634,67.00421940928271,36.12341772151898,37.151898734177216,17.578872271114854,-40.63291139240508,-30.88080168776373,-9.752109704641349,-10.780590717299582,-65.04762977384513,0.005971517312243102,-0.033022870220450806,-10.829999999999998,0.7699999999999996,8.510000000000002,8.8,0.6600000000000001,6.200000000000001,-3.9830072911764702,0.08650000000000002,-0.0085522029623111,-0.26052000000000003,340.0,580.0,-0.020000000000000018,-0.005952380952380931,0.5,24.337936401367188,-160.28200006571052,-0.06679058074951172,-0.125,-0.34339119795138373,1.0,1.0,2.0,0.0,1.0,0.0,30.88080168776373
3_6_4,759,51.0548523206751,13.818565400843879,50.26898734177215,34.22995780590718,17.494628677615257,37.23628691983122,36.45042194092827,0.7858649789029499,16.82489451476792,-9.18347344834558,0.02370936355311354,0.008842719780219693,0.0,-0.9900000000000002,0.0,-1.8000000000000007,-2.210000000000001,0.0,0.9888448399999907,-0.02880000000000002,-0.008611601553778103,0.057959999999999956,-91.0,-10.0,0.0,0.0,0.0,17.611614227294922,210.50058362257028,0.7182760238647461,-0.375,-0.006493965283263847,2.0,2.0,0.0,0.0,0.0,0.0,36.45042194092827
2_6_4,454,65.18987341772151,37.67405063291139,55.688291139240505,79.36708860759494,17.492621601657795,27.515822784810126,18.014240506329116,9.50158227848101,-14.177215189873422,84.11291252575506,-0.060788483389102504,0.07471646287435763,3.3900000000000006,-0.5100000000000016,-0.1999999999999993,1.9000000000000004,-0.23000000000000043,0.7999999999999989,-2.882990393333344,-0.05017999999999999,0.0615529311308744,-0.3521500000000001,90.0,220.0,0.004385964912280715,0.042207792207792194,0.0,34.04743194580078,237.47441961238917,0.45471954345703125,-0.14912280701754366,-0.14941136913269126,2.0,5.0,3.0,3.0,5.0,2.0,18.014240506329116
3_2_5,658,50.042194092827,38.016877637130804,49.06645569620253,12.478902953586498,17.486879568227263,12.0253164556962,11.049578059071727,0.9757383966244717,37.563291139240505,-18.629088294227927,0.037774725274725196,0.005360958485958495,0.0,1.3100000000000005,0.0,0.40000000000000036,0.46000000000000085,0.0,-2.070863766666669,0.04301,0.0658176234157112,0.29653999999999997,120.0,0.0,0.0,0.0,0.0,7.021799087524414,60.892177853999456,-0.012934684753417969,0.08333333333333304,0.26571521242019536,0.0,-1.0,-3.0,-1.0,0.0,0.0,11.049578059071727
3_2_5,655,68.64978902953585,65.05274261603375,43.85284810126582,86.4451476793249,17.47778665657251,3.597046413502099,-21.199894514767934,24.796940928270033,-17.79535864978905,48.03008496350702,0.0029977375565610753,0.029693223443223393,3.730000000000004,1.5099999999999998,2.1400000000000006,6.899999999999999,1.1800000000000015,2.6999999999999993,-5.4530032469697005,0.23786999999999997,0.1718241074754831,0.19214999999999993,680.0,410.0,-0.08349146110056921,0.0928571428571428,4.0,21.84780120849608,-2268.1408991443463,-0.2112674713134748,0.08235294117647118,-0.5949992669639173,2.0,5.0,6.0,4.0,6.0,2.0,-21.199894514767934
3_6_1,749,66.83544303797468,44.889240506329116,67.15981012658227,31.571729957805903,17.476451509313108,21.946202531645568,22.270569620253156,-0.32436708860758756,35.263713080168785,60.518127016173935,-0.019214416535845102,0.03941544566544561,0.0,0.75,0.0,0.5999999999999996,0.5800000000000001,0.0,-3.7094352499999985,0.0036599999999999966,0.0373606585162038,-0.5502099999999999,140.0,60.0,0.04761904761904773,0.33333333333333326,0.0,11.386505126953125,430.6149103775707,0.3019609451293963,0.14285714285714235,0.20384320950646284,0.0,-1.0,0.0,2.0,2.0,0.0,21.62183544303798
3_6_1,748,46.793248945147674,57.97995780590718,21.914556962025316,59.91561181434599,17.475764746158063,-11.18670886075951,-36.06540084388187,24.87869198312236,-13.12236286919832,-19.900494299793195,0.03019688644688645,0.0024496336996337464,-24.36999999999999,3.629999999999999,7.6,0.2999999999999998,-0.1299999999999999,3.1,-2.451838500000001,0.09229,0.04191631319965608,-0.40392,120.0,-20.0,-0.2666666666666666,-0.19047619047619047,2.0,-11.395614624023438,-2384.5774861700206,-0.3756570816040039,0.13333333333333286,-2.271982187558576,4.0,0.0,3.0,0.0,2.0,5.0,-13.69198312236285
3_6_5,766,57.59493670886076,32.35232067510549,23.26740506329114,18.343881856540083,17.46240612167503,25.24261603375527,-9.084915611814349,34.32753164556962,39.25105485232068,28.459949826419688,-0.02890338827838823,0.05120682888540032,6.43,0.13000000000000078,0.33000000000000185,0.6999999999999993,0.0600000000000005,-0.3999999999999986,-0.8983697591503272,-0.002970000000000028,0.0109016818777638,-0.03287000000000001,30.0,40.0,0.0023809523809523725,-0.005952380952380931,-1.0,-2.4107818603515625,-249.96279742389459,-0.39964771270751775,-0.04047619047619033,-0.2544246497963787,0.0,-2.0,-1.0,0.0,1.0,0.0,-9.084915611814353
2_4_6,406,68.22784810126582,25.712025316455698,45.22943037974683,49.13502109704641,17.430523797754706,42.515822784810126,19.517405063291132,22.99841772151899,19.09282700421941,21.999693640065857,0.05723572357235718,0.009177584425109131,11.5,1.1400000000000006,-2.089999999999998,-2.0,-0.8200000000000003,-2.4000000000000004,-4.013596107051278,0.08378000000000002,-0.05461604842836079,0.08708999999999989,150.0,-10.0,0.01851851851851849,0.02941176470588236,0.0,-13.33597564697267,617.7791503427874,-0.6785087585449219,-0.08888888888888857,0.46240147635022133,1.0,2.0,0.0,1.0,2.0,2.0,19.517405063291136
3_7_6,815,23.544303797468356,59.018987341772146,59.889240506329116,55.189873417721515,17.36460283300761,-35.47468354430379,0.8702531645569707,-36.34493670886076,-31.64556962025316,-22.938902176725378,-0.01127518315018311,-0.036630036630036694,-6.430000000000007,2.0199999999999996,-0.8000000000000007,1.4000000000000004,2.9000000000000004,0.40000000000000036,-8.706926384615379,0.1378,0.0558834659478505,-0.17861,310.0,60.0,0.03846153846153849,0.06318681318681318,0.0,0.6328811645507812,37.6045573807501,-0.22270965576171875,0.49679487179487136,0.9159579061361427,0.0,2.0,1.0,2.0,4.0,2.0,-0.8702531645569707
1_10_7,24,38.86075949367089,76.30274261603374,40.21360759493671,50.210970464135016,17.35826674366434,-37.44198312236285,-36.08913502109703,-1.3528481012658204,-11.350210970464126,-48.24791372506428,0.0954391891891892,-0.03951898326898329,-40.27000000000001,0.8000000000000007,14.91,11.5,2.3499999999999996,11.4,-0.9444948315476083,0.04415,0.22005375672561528,0.03911000000000009,530.0,1560.0,0.042857142857142816,-0.1358543417366947,2.0,35.521202087402344,-2018.854591810542,-1.7397565841674787,0.15000000000000036,-2.3332719758274365,1.0,3.0,2.0,0.0,4.0,0.0,36.08913502109703
1_4_4,136,52.573839662447256,89.98417721518989,63.70253164556962,83.56540084388185,17.345309553952486,-37.41033755274263,-26.281645569620267,-11.128691983122366,-30.99156118143459,70.44344163658252,-0.02731848267562559,-0.007038288288288286,-45.339999999999996,7.16,9.77,7.300000000000001,8.36,7.1000000000000005,-9.810458395000008,0.24430000000000002,0.2365080019528833,-1.1235,340.0,60.0,0.1363636363636364,-0.1644736842105264,0.0,10.808948516845696,78.15433931755372,0.13883686065673828,1.3116883116883113,0.7953472130839607,5.0,4.0,4.0,1.0,5.0,5.0,26.281645569620267
2_8_5,535,62.742616033755276,25.047468354430382,39.264240506329116,26.9831223628692,17.338754504683305,37.69514767932489,14.216772151898734,23.47837552742616,35.75949367088607,-1.6979097128090075,0.06179441473559119,0.016702977487291215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-1.0,0.0,-1.0,0.0,14.21677215189873
1_3_1,91,71.30801687763713,41.856540084388186,33.67088607594937,36.71940928270043,17.27957226950551,29.451476793248943,-8.185654008438817,37.63713080168776,34.5886075949367,60.77585541548751,0.01357384169884171,0.013151544401544368,-2.030000000000001,0.09999999999999964,-0.6300000000000026,1.1999999999999993,0.2400000000000002,0.7999999999999989,2.730077569841264,0.16946,0.0046199686720922,-0.03027000000000002,89.0,1240.0,0.008928571428571508,-0.007017543859649145,-1.0,3.0385780334472727,-47.469167684573904,-0.15725040435791016,-0.017857142857143238,0.10132489451789439,0.0,1.0,-1.0,2.0,0.0,2.0,-8.185654008438817
1_4_3,130,72.9535864978903,50.05274261603375,48.28322784810126,83.32278481012658,17.268451393255024,22.900843881856552,-1.7695147679324847,24.670358649789037,-10.369198312236279,87.69275263264484,-0.012271849771849697,0.04491488241488251,-4.060000000000002,1.54,0.6300000000000008,3.4000000000000004,2.5100000000000007,1.5999999999999996,-2.5468347971428713,-0.040090000000000015,0.10349457788950081,0.30802,579.0,-60.0,-0.07878787878787874,-0.010101010101010166,0.0,14.556072235107422,56.03324166177393,0.6654233932495117,0.32727272727272716,-0.1760601022209496,3.0,4.0,4.0,3.0,5.0,2.0,-1.7695147679324847
2_9_2,549,37.130801687763714,75.98101265822784,59.2246835443038,70.75949367088607,17.246879193547002,-38.850210970464126,-16.75632911392404,-22.093881856540087,-33.62869198312236,44.60344114934128,-0.021291344820756564,-0.09078530402059815,-26.05,1.6300000000000008,7.27,8.1,5.82,5.899999999999999,-9.33546427700535,-0.0064499999999999835,0.1191681783405769,0.0,250.0,1550.0,0.041666666666666685,0.15982404692082117,1.0,11.063682556152344,-1836.3251437234812,-0.9348430633544922,0.8499999999999996,0.5200303324246427,2.0,3.0,6.0,1.0,3.0,2.0,16.75632911392404
3_9_2,867,41.18143459915612,69.30907172995781,34.050632911392405,64.31434599156118,17.22677425618871,-28.127637130801688,-35.2584388185654,7.130801687763714,-23.132911392405063,1.9199096760218026,0.008167690152984297,-0.020648163111398388,-19.970000000000006,0.27999999999999936,3.5500000000000007,5.299999999999999,5.049999999999999,3.499999999999999,-5.755238594444435,0.033909999999999996,0.08282742001939461,0.0,360.0,1080.0,-0.029411764705882415,-0.06666666666666671,0.0,13.016105651855469,-232.41277475783005,-0.8104948997497559,0.8151260504201687,-0.22746157402599465,1.0,6.0,2.0,3.0,4.0,0.0,20.996835443037973
2_4_7,407,58.27004219409283,41.344936708860764,59.731012658227854,22.98523206751055,17.221571721262162,16.925105485232066,18.38607594936709,-1.4609704641350234,35.28481012658228,50.55443354326246,-0.04277213435629271,0.03707156429928704,-8.46,0.5600000000000005,1.4299999999999997,1.0,1.2699999999999996,1.1999999999999993,-0.5820461117647042,-0.049620000000000025,0.030631227751870202,0.0,10.0,50.0,0.0357142857142857,0.0,0.0,8.729789733886719,57.16544561107588,0.2830634117126465,0.21428571428571352,0.46279333452316074,0.0,1.0,1.0,-1.0,1.0,-1.0,15.464135021097043
2_1_5,310,40.84388185654009,61.57172995780591,56.11550632911393,23.333333333333332,17.166104512347637,-20.72784810126582,-5.45622362869198,-15.27162447257384,17.510548523206754,-11.786488552383389,0.038607362136773904,-0.03359222476869539,-9.469999999999999,-0.11999999999999922,0.22999999999999865,1.5999999999999996,1.5100000000000002,1.5000000000000009,-3.612818875000002,0.05489000000000001,0.12313151850025589,-0.69235,400.0,1210.0,0.019480519480519543,-0.006157635467980205,2.0,14.972541809082031,-26.68297594857478,-0.09863471984863281,0.2510822510822508,0.3517270456745045,0.0,0.0,2.0,-2.0,0.0,0.0,5.45622362869198
1_8_3,228,44.13502109704641,68.76582278481013,28.299050632911392,55.189873417721515,17.138277120260998,-24.630801687763714,-40.46677215189874,15.83597046413502,-11.054852320675103,11.601849786755679,0.006165956596990985,-0.020827785913992897,-8.11999999999999,1.6400000000000006,4.280000000000001,5.0,1.1600000000000001,3.0999999999999996,-0.8818376892543824,0.03048,0.0819212991808906,-0.37383,649.0,1490.0,-0.04566635601118352,-0.2037267080745342,-3.0,17.183441162109382,-5.164651899390108,-0.25762128829955966,0.20037278657968294,-0.19552257439321252,2.0,2.0,-1.0,1.0,4.0,2.0,8.794831223628695
3_8_1,829,61.98312236286919,78.77109704641352,55.85443037974683,93.76582278481011,17.119253514395453,-16.787974683544327,-22.916666666666686,6.1286919831223585,-31.782700421940923,57.92279130194191,-0.0625764411027569,0.0744337767495662,-27.07,1.7600000000000007,4.529999999999999,8.9,6.4,6.299999999999999,-4.021465664444449,0.10976000000000002,0.1597798651262153,0.003610000000000002,370.0,1350.0,0.02403846153846151,-0.06693711967545635,-1.0,48.98520278930664,31.84221349319168,-0.5626802444458008,0.9199999999999999,1.0159249544719273,4.0,6.0,7.0,4.0,5.0,3.0,10.659282700421969
3_4_5,723,59.24050632911392,25.047468354430382,39.264240506329116,21.57172995780591,17.113284442216962,34.193037974683534,14.216772151898734,19.976265822784804,37.66877637130801,32.7971740412255,-0.04041704822954828,0.07705662393162382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,14.21677215189873
3_9_3,876,57.299578059071735,82.34177215189874,80.1503164556962,47.616033755274266,17.107984726017037,-25.042194092827003,-2.1914556962025387,-22.850738396624465,9.683544303797468,46.93218781500525,-0.07626135280244872,0.06593406593406592,-48.74,2.75,1.9800000000000004,6.300000000000001,8.700000000000001,6.300000000000001,-4.630686570879135,0.24059,0.1432497490790773,-0.46134,169.0,1210.0,0.16099071207430343,-0.10153846153846152,1.0,14.015735626220703,8127.89723228591,1.3944129943847656,1.5069444444444446,1.9960121689823023,2.0,2.0,0.0,3.0,1.0,0.0,2.1914556962025387
3_5_2,731,32.10970464135021,60.221518987341774,72.9746835443038,55.41139240506328,17.072001881238506,-28.11181434599156,12.753164556962027,-40.86497890295359,-23.30168776371307,5.585676888111493,-0.03139365842490838,-0.013081501831501863,-3.210000000000008,1.3599999999999994,3.0,6.9,2.5199999999999996,3.3000000000000007,-2.1923320472222247,-0.13475,0.0507382091834466,-0.7607200000000001,180.0,220.0,0.06333333333333335,0.03678678678678682,-0.5,25.010780334472656,1634.0334112765759,1.140305519104004,0.23000000000000043,1.1619641820606308,0.0,0.0,4.0,3.0,6.0,0.0,-12.753164556962027
2_6_4,459,56.58227848101266,78.88713080168775,57.94303797468354,91.7827004219409,17.05017424883445,-22.30485232067509,-20.944092827004205,-1.3607594936708836,-35.200421940928244,108.29065664562529,-0.0779992437746449,0.023614036983020975,-20.64,3.3499999999999996,6.700000000000001,8.2,5.54,5.8999999999999995,-4.330625265454543,0.08034999999999999,0.1089866681881148,-0.003129999999999994,240.0,1180.0,-0.04761904761904756,0.0,1.0,36.2622184753418,3.986013573532773,-0.7297439575195312,0.4292929292929295,2.075354871832392,2.0,5.0,7.0,4.0,7.0,5.0,20.944092827004205
1_8_4,230,65.44303797468355,40.06329113924051,45.458860759493675,24.20886075949367,17.019091958753798,25.379746835443036,5.395569620253163,19.984177215189874,41.234177215189874,49.25150391466701,-0.013871429569104032,0.03685662406592641,-1.009999999999998,0.3800000000000008,0.34999999999999787,1.3000000000000007,0.9300000000000015,0.40000000000000213,-1.191511384148157,0.04738,0.0005854206783090093,0.0,10.0,50.0,-0.012195121951219523,0.05555555555555558,0.0,-2.8987197875976562,3.817983420266458,0.039739131927490234,0.157253599114064,0.12654466825649102,0.0,-1.0,1.0,0.0,1.0,0.0,5.395569620253163
1_1_5,46,65.56962025316456,26.724683544303797,40.1503164556962,33.4915611814346,16.966754897697868,38.84493670886076,13.425632911392402,25.41930379746836,32.07805907172996,12.189466549266172,0.06385275026579379,0.009788204353421787,9.82,-2.33,2.0700000000000003,2.1999999999999993,-2.7699999999999996,0.40000000000000036,0.7818369028571439,-0.25561999999999996,-0.0551420940258847,0.0,10.0,1290.0,0.08115942028985507,-0.052419354838709686,1.0,12.800952911376953,-506.7483921886627,0.038367271423339844,-0.48787878787878736,-1.784052934401906,2.0,4.0,-1.0,-2.0,0.0,0.0,13.425632911392398
2_5_1,416,47.257383966244724,80.98628691983123,84.99208860759494,69.08227848101265,16.95274503765343,-33.728902953586505,4.005801687763707,-37.73470464135021,-21.824894514767927,7.495102460568376,0.047807799355786995,-0.04745598398849166,-26.220000000000006,3.1799999999999997,8.17,10.100000000000001,2.2799999999999994,8.1,-7.009754192948726,-0.015500000000000014,0.1368061962703953,-0.27801000000000003,730.0,710.0,0.1842105263157896,0.23927648578811367,6.5,14.061897277832031,235.14165932634498,0.8687219619750977,0.18421052631578938,2.045911277662018,3.0,3.0,4.0,1.0,2.0,2.0,-4.005801687763707
1_3_4,107,60.46413502109704,53.871308016877634,56.566455696202524,23.502109704641352,16.950053073939912,6.592827004219409,2.69514767932489,3.8976793248945185,36.962025316455694,51.844810579768364,-0.06965998930284639,0.0804140759497903,-13.879999999999995,1.08,-1.1999999999999993,1.5999999999999996,3.6999999999999997,1.2,-6.696676295833342,0.06625,0.1518556597086227,0.0,210.0,-420.0,0.045454545454545414,0.04453441295546562,1.0,-8.067667007446289,-116.70330327174072,-0.254241943359375,0.7792207792207795,0.9244246591119989,-2.0,-1.0,1.0,0.0,2.0,0.0,2.69514767932489
2_1_1,288,40.42194092827004,39.68354430379747,53.528481012658226,13.164556962025316,16.92994617562003,0.7383966244725713,13.844936708860757,-13.106540084388186,27.257383966244724,14.020124740124743,-0.04776759188523899,0.011650114591291116,-8.459999999999994,0.0,0.0,1.0,1.2200000000000006,1.1999999999999993,-3.4646315300000055,-0.03565,0.0009390441177073022,-0.38039,-10.0,10.0,0.0,0.0,0.0,6.126861572265625,47.546206178674595,0.18140554428100586,0.2142857142857144,0.3440717922922385,-1.0,-5.0,0.0,0.0,0.0,0.0,-12.368143459915615
2_4_5,398,74.47257383966245,39.37236286919832,44.71518987341772,39.33544303797468,16.856337856389352,35.100210970464126,5.3428270042194015,29.757383966244724,35.13713080168777,41.11107215627396,0.0314163284460314,0.027665953408527705,-2.0299999999999994,0.14999999999999858,1.4599999999999973,0.6000000000000014,-0.34999999999999787,0.6999999999999993,3.79762216102565,0.08409,0.0724757328016346,-0.23870999999999998,30.0,0.0,-0.02554278416347372,0.09722222222222221,-1.0,21.323829650878906,4560.93668011724,-0.9864969253540039,-0.06318681318681385,0.05003705785791723,0.0,-1.0,1.0,1.0,2.0,2.0,5.3428270042194015
2_8_6,542,48.10126582278482,78.56540084388185,44.92879746835443,71.84599156118144,16.840048901396415,-30.46413502109703,-33.636603375527415,3.1724683544303858,-23.744725738396617,8.14262898736888,-0.001995153379236392,0.004900019029200203,-23.689999999999998,1.6199999999999992,7.42,9.600000000000001,3.5,7.0,-7.7307038100000085,-0.01823,0.21513806129736202,-0.13403000000000004,570.0,470.0,0.019607843137254888,-0.13095238095238093,0.0,47.41922378540039,-209.10782757328857,-1.6847963333129883,0.4797979797979801,0.3879898212095867,1.0,1.0,6.0,3.0,5.0,2.0,27.291666666666643
3_6_4,762,51.518987341772146,15.258438818565402,20.76740506329114,18.59704641350211,16.80909191664274,36.260548523206744,5.5089662447257375,30.751582278481006,32.92194092827003,25.076368876080664,0.03950447700447701,-0.05195614570614565,24.870000000000005,-0.6800000000000015,-4.24,-4.3,-4.74,-3.5,2.872797277777771,-0.08274999999999999,-0.07895872437486791,-0.41098999999999997,359.0,-270.0,-0.03846153846153849,-0.07692307692307701,0.0,11.119716644287106,-1975.8541685445148,-0.29263401031494496,-0.9444444444444446,-1.5035256820418201,0.0,0.0,-1.0,0.0,0.0,0.0,5.5089662447257375
3_4_4,718,41.85654008438818,76.64556962025317,74.70727848101265,74.68354430379746,16.76968215378052,-34.78902953586499,-1.938291139240519,-32.85073839662447,-32.82700421940928,17.01471286188894,-0.020629833129833075,-0.0068426943426943,-31.129999999999995,1.5699999999999985,10.600000000000001,11.5,6.34,7.800000000000001,-1.8380869375000017,-0.19738999999999998,0.1414903810151576,-0.81106,299.0,460.0,-0.06944444444444442,0.17669172932330834,1.0,63.92198944091797,637.6273647216092,0.8314495086669922,0.9652777777777777,0.2259862136507671,3.0,3.0,4.0,2.0,3.0,2.0,1.938291139240519
3_4_4,720,41.64556962025316,80.48523206751055,70.95727848101265,69.63080168776371,16.736260455284654,-38.83966244725739,-9.527953586497901,-29.311708860759488,-27.985232067510545,8.788210462837355,0.030978136446886406,-0.077981913919414,-38.24,3.420000000000001,5.07,7.2,10.370000000000001,4.300000000000001,-9.648237917499998,0.11028,0.3090055604729504,-0.45870999999999995,360.0,-910.0,0.02083333333333337,0.0743034055727555,-2.0,6.432415008544922,370.26482494080966,0.9140205383300781,1.895833333333333,1.6905336795381736,3.0,7.0,0.0,2.0,4.0,2.0,9.527953586497901
2_5_2,422,52.78481012658228,48.960970464135016,16.194620253164558,45.77004219409283,16.736168483855575,3.823839662447263,-32.76635021097046,36.59018987341772,7.014767932489448,-0.6680490445917826,0.027098718275188838,0.0030345471521942002,-1.009999999999991,0.75,0.1800000000000015,1.0,0.9900000000000002,0.39999999999999947,-12.24615947142857,-0.03706000000000001,0.1911785426693997,-0.008799999999999919,490.0,-970.0,-0.038461538461538436,-0.1111111111111111,-3.0,-21.604961395263672,-238.34080669213296,-0.7321462631225586,0.4285714285714288,-2.2205297424521255,1.0,1.0,2.0,1.0,1.0,1.0,-32.76635021097046
3_2_1,632,36.28691983122363,65.64873417721519,71.41613924050633,70.90717299578058,16.723021342306733,-29.36181434599156,5.767405063291136,-35.1292194092827,-34.62025316455696,3.1775108907687013,-0.0354280061714396,0.004741974723212916,-27.240000000000002,2.3499999999999996,6.519999999999998,11.3,2.8499999999999996,8.4,-0.6204909774999976,0.049339999999999995,0.1003997128023937,-0.54445,-120.0,-1140.0,-0.02501563477173241,0.19148936170212771,0.5,19.594505310058594,69.8137032775029,1.5092487335205078,0.39462163852407706,0.8676122354756988,2.0,1.0,3.0,2.0,5.0,3.0,-5.767405063291136
3_6_7,783,49.66244725738397,25.047468354430382,39.264240506329116,11.381856540084387,16.697595655304273,24.614978902953585,14.216772151898734,10.39820675105485,38.28059071729958,-2.9278811416185135,-0.03296703296703296,0.0963827838827839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-3.0,0.0,0.0,-1.0,0.0,14.216772151898734
